,Clue,Answer,Explanation
2557,Nothing to check wife leaving European city (4) ,OSLO,"Definition: European city
 **O** (character representing zero; nothing) **+ SLOW** (reduce speed; check) **excluding** (leaving) **W** (wife)
 **O SLO**"
2558,Instrument brought by tenor and bass on entering European city (8) ,TROMBONE,"Definition: Instrument
 **T** (tenor) **+** ([**B** {bass} **+ ON**] **contained in** [entering] **ROME** [European city])
 **T** **ROM** (**B ON**) **E**"
2559,"Physiologist father, very affectionate? Not half (6)",PAVLOV,"Definition: Physiologist
 **PA** (father) **+ V** (very) **+ LOVING** (affectionate) **excluding the second three letters** (not half) **ING**
 **PA V LOV**"
2560,"Birds, a source of inspiration, appearing tail first (4) ",EMUS,"Definition: Birds
 **MUSE** (source of artistic inspiration) **with the E** (**last letter** [tail]) **moving to the front** (first) **to form EMUS**
 **EMUS**"
2561,"Fuel active in the cart, pumped (10) ",ANTHRACITE,"Definition: Fuel
 **Anagram of** (pumped) **A** (active) and **IN THE CART**
 or **A** (active) **+ an anagram of** (pumped) I**N THE CART**
 **ANTHRACITE*** or **A NTHRACITE***"
2562,Republican claims aid misdirected in reforming spirit (10) ,RADICALISM,"Definition: reforming spirit
 **R** (Republican) **+ an anagram of** (misdirected) **CLAIMS AID**
 **R** **ADICALISM***"
2563,King’s dismissing good material (4),REAL,"Definition: material
 **REGAL** (king’s) **excluding** (dismissing) **G** (good)
 **REAL**"
2564,Indifferent doctor keeping one sitting in pool (8) ,MEDIOCRE,"Definition: Indifferent
 (**DOC** [doctor] **containing** [keeping] **I** [Roman numeral for one]) **all contained in** (sitting in) **MERE** (pool or lake)
 **ME** (**D** (**I**) **OC**) **RE**"
2565,Fruit: cat taking most of a small amount (6),TOMATO,"Definition: Fruit
 **TOM** (male cat) **+ ATOM** (a small amount) **excluding the final letter of four** [mostly] **M**
 **TOM ATO**"
2566,Independent critic’s initial title recalled part of one of O’Neill’s (6) ,ICEMAN,"Definition: part of one of O’Neill’s
 **I** (independent) **+ C** (**first letter** [initial] of **CRITIC**) **+ NAME** (title) **reversed** (recalled)
 **I C EMAN**<"
2567,Warning new version of CSI about approach to court work? (8) ,FORENSIC,"Definition: about approach to court work
 **FORE** (warning shouted at golf if a ball has potential to hit someone) **+ N** (new) **+ an anagram of** (version of) **CSI**
 **FORE N SIC***"
2568,Bridge team being eaten by opponents is source of headlines (4) ,NEWS,"Definition: source of headlines
 **EW** (East, West – partners in a bridge team) **contained in** (eaten by) **NS** (North, South – the other pair of partners forming the opposition to **EW** in a game of bridge)
 **N** (**EW**) **S**"
2569,Cake turned bad when packing in pasta (10) ,TORTELLINI,"Definition: pasta
 **TORTE** (cake) **+** (**ILL** [bad] **reversed** (turned) and **containing** [when packing] **IN**)
 **TORTE** **LL** (**IN**) **I**<"
2570,"University engaged in a second reading, following normal practice (2,3,5) ",AS PER USUAL,"Definition: following normal practice
 **U** (university) **contained in** (**A** **+ S** [second] **+ PERUSAL** [reading])
 **A S PERUS** (**U**) **AL**"
2571,"Lowdown rat, ultimately, or courteous fellow? (4) ",GENT,"Definition: courteous fellow
 **GEN** (information; lowdown) **+ T** (**last letter of** [ultimately] **RAT**)
 **GEN T**"
2572,Arrived with lots of property (6) ,LANDED,"Definition: Arrived
 **LANDED** (possessing **LAND** or estates; with lots of property)) double definition
 **LANDED**"
2573,A colt with a mane is theatrical (8) ,ACTRESSY,"Definition: theatrical
 **A + C** (colt) **+ TRESSY** (with lots of hair; with a mane)
 **A C TRESSY**"
2574,Current element in fashion provoking furious response (7) ,RAMPAGE,"Definition: furious response
 **AMP** (a measure of electric current) **contained in** (in) **RAGE** (something in vogue; fashion)
 **R** (**AMP**) **AGE**"
2575,Gosh! A lot of criticism is heading for major esoteric belief (9) ,MYSTICISM,"Definition: esoteric belief
 **MY**! (gosh!) **+ STICK** (criticism) **excluding only the final letter** (a lot of) **K + IS +** **M** (**first letter of** [heading for]) **MAJOR**
 **MY STIC IS M**"
2576,Old American meat picked up in American city (5),OMAHA,"Definition: American city
 (**O** [old] **+ A** [American]) **containing** (picked) **HAM** (type of meat) **reversed** (up; down entry)
 **O** (**MAH**<) **A**"
2577,Half of couple blocking middle of scenery in Ravel? (7),ENTWINE,"Definition: Ravel
 **TWIN** (one of two; half of a couple) **contained in** (blocking) **ENE** (**central letters of** [middle of] **SCENERY**)
 **EN** (**TWIN**) **E**"
2578,Variable item measuring the length of some text? (9) ,PARAMETER,"Definition: Variable
 **PARA** (paragraph; some text) **+ METER** (device for measuring something ([e.g. length {?}. I’m not sure length would be the first unit I would think of when asked ‘what does a **METER** measure?])
 **PARA METER**"
2579,"Who’d be foremost in various interesting church activities, right? (5) ",VICAR,"Definition: Who’d be foremost in various interesting church activities, right
 **VICAR** (**first letters of** [foremost] **each of VARIOUS**, **INTERESTING**, **CHURCH**, **ACTIVITIES** and **RIGHT**)
 **VICAR**"
2580,Be around for longer than discarded cobbler’s tool (7) ,OUTLAST,"Definition: Be around for longer
 **OUT** (discarded) **+ LAST** (shoemaker’s model of the foot; cobbler’s tool)
 **OUT LAST**"
2581,Understood opponents to be taking on honest Democrat (9),CONSTRUED,"Definition: Understood
 **CONS** (opponents) **+ TRUE** (honest) **+ D** (Democrat)
 **CONS TRUE D**"
2582,Speech on gloom somehow upset international group (9) ,MONOLOGUE,"Definition: Speech
 **Anagram of** (somehow) **ON GLOOM** **+ EU** (European Union [international group]) **reversed** (upset)
 **MONOLOG*** **UE**<"
2583,English league spot initially seized by endlessly downmarket soccer club (7),CHELSEA,"Definition: soccer club
 **ELS** (**first letters of** [initially] **each of ENGLISH**, **LEAGUE** and **SPOT**) **contained in** (seized by) **CHEAP** (downmarket) **excluding the final letter** [endlessly) **P**
 **CH** (**ELS**) **EA**"
2584,Methodology applicable to most of Disney film (7) ,FORMULA,"Definition: Methodology
 **FOR** (appicable to) **+ MULAN** (Disney fantasy action drama film released in 2020) **excluding the final letter** (most of) **N**
 **FOR MULA**"
2585,Session in pub is resounding after start fails (7) ,INNINGS,"Definition: Session
 **INN** (public house) **+ RINGS** (is resounding) **excluding the first letter** (after start fails) **R**
 **INN INGS**"
2586,Power in source exemplified in outer columns? (5) ,SPEED,"Definition: Power
 **P** (power]) **contained in** (in) **SEED** (**outer letters** [outer columns of] **of each** **of** **SOURCE** and **EXEMPLIFIED**)
 **S** (**P**) **EED**"
2587,Positive reception elevated story about Cuba (5) ,ECLAT,"Definition: Positive reception
 **TALE** (story) **reversed** (up; down entry) and **containing** (about) **C** (International Vehicle Registration for Cuba)
 **E** (**C**) **LAT**<"
2588,"English staff incorporate special gap in text (2,5) ",EM SPACE,"Definition: gap in text
 **E** (English) **+** (**MACE** [rod; staff] **containing** [incorporate] **SP** [special])
 **E** **M** (**SP**) **ACE**"
2589,Hunchbacked historian contracted American (7) ,GIBBOUS,"Definition: Hunchbacked
 **GIBBON** (reference Edward **GIBBON** [1737 – 1794], English historian whose best known word was ‘The History of the Decline and Fall of the Roman Empire’) **excluding the final letter N** (contracted) **+ US** (United States; American)
 **GIBBO US** "
2590,Rock producer guaranteed some returns (4) ,ETNA,"Definition: Rock producer
 **ETNA** (**reversed** [returns] **hidden word in** [some] **GUARANTEED**)
 **ETNA**<"
2591,Scheme regularly yielded missile (10) ,PROJECTILE,"Definition: missile
 **PROJECT** (scheme) **+ ILE** (**letters 2, 4 and 6** [regularly] of **YIELDED**)
 **PROJECT ILE**"
2592,Smell authentic in the north (6) ,BOREAL,"Definition: in the north
 **BO** (Body Odour; smell) **+ REAL** (authentic)
 **BO REAL**"
2593,A big number burn one in fashionable style (8) ,TRILLION,"Definition: A big number
 (**RILL** [small brook; burn] **+ I** [Roman numeral for one]) **contained in** (in) **TON** (fashion; fashionable style)
 **T** (**RILL I**) **ON**"
2594,Reckoned European writer’s declared limits (9) ,ESTIMATED,"Definition: Reckoned
 **E** (European) **+** (**STATED** [declared] **containing** [limits] **I’M** (I am; writer / setter is)
 **E** **ST** (**IM**) **ATED**"
2595,Polish husband spotted cops (5) ,SHEEN,"Definition: Polish
 **SEEN** (spotted) **containing** (cops) **H** (husband)
 **S** (**H**) **EEN**"
2596,It doesn’t matter which one’s left a number (5) ,ETHER,"Definition:  a number
 **EITHER** (the one or the other; doesn’t matter which one) **excluding** (left) **I** (Roman numeral for one)
 **ETHER**"
2597,Some stars with lawyer hedging capital (9),ANDROMEDA,"Definition: Some stars
 (**AND** [with] **+ DA** [District Attorney; lawyer]) **containing** (hedging) **ROME** (capital city of Italy)
 **AND** (**ROME**) **DA**"
2598,Myths occupying old priest’s first US mission (8) ,EXPLORER,"Definition: first US mission
 **LORE** (learning, especially of a special, traditional, or out-of-the-way miscellaneous kind, as in folk**LORE** [myths]) **contained in** (occupying) (**EX** [old] **+ PR** [priest])
 **EX P** (**LORE**) **R**"
2599,Horrible green Yankee spirit (6) ,ENERGY,"Definition: spirit
 **Anagram of** (horrible) **GREEN** **+ Y** (Yankee is the international radio communication codeword for the letter Y)
 **ENERG***** Y**"
2600,"Drug group’s early receiver possibly needing cans (7,3) ",CRYSTAL SET,"Definition: early receiver possibly needing cans
 **CRYSTAL** (cocaine or amphetamine; drug) **+ SET** (group)
 **CRYSTAL SET**"
2601,Judge put away rebel’s leader first (4) ,RATE,"Definition: Judge
 **R** (**first letter of** [leader] **REBEL**) **+ ATE** (consumed; put away)
 **R ATE**"
2602,What’s the point of cricket ground without grass? (7) ,HEADING,"Definition: What’s the point
 **HEADINGLEY** (cricket ground in Leeds) **excludin**g (without) **LEY** (meadow; grass)
 **HEADING**"
2603,Racy novel about woman’s sport (7) ,ARCHERY,"Definition: sport
 **Anagram of** (novel) **RACY** **containing** (about) **HER** (woman)
 **ARC** (**HER**) **Y***"
2604,Measuring devices incorporating old night lights? (7) ,METEORS,"Definition: night lights
 **METERS** (measuring devices) **containing** (incorporating) **O** (old)
 **METE** (**O**) **RS**"
2605,Gym has inbuilt stage (5) ,PHASE,"Definition: stage
 **HAS** **contained in** (inbuilt) **PE** (physical education; gymnastics)
 **P** (**HAS**) **E**"
2606,Star has a piano in basement briefly (7) ,CAPELLA,"Definition: Star
 (**A** **+ P** [piano]) **contained in** (in) **CELLAR** (basement) **excluding the final letter R** (briefly)
 **C** (**A** **P**) **ELLA**"
2607,Pacific island with nicer bananas (6) ,IRENIC,"Definition: Pacific
 **I** (island) **+ an anagram of** (bananas) **NICER**
 **I** **RENIC***"
2608,Stake regularly helped trim noted stable here (9),BETHLEHEM,"Definition: noted stable here
 **BET** (wager; stake) **+ HLE** (**letters 1, 3 and 5** [regularly] **of HELPED** **+ HEM** (edge or border; trim)
 **BET HLE HEM**"
2609,Free places to go in Unionist northeast (7) ,UNLOOSE,"Definition: Free
 **LOOS** (toilets; place to go) **contained in** (in) (**U** [Unionist] **+ NE** [North East])
 **U N** (**LOOS**) **E**"
2610,"Oz stars shorten courses drastically, wasting 24 (8,5) ",SOUTHERN CROSS,"Definition: Oz stars
 **Anagram of** (drastically) **SHORTEN COURSES** **excluding** (wasting) **E** (**ENERGY** [entry at 24 across])
 **SOUTHERN CROSS***"
2611,Highly regarded papers cover dotty ladies touring east (9) ,IDEALISED,"Definition: Highly regarded
 **ID** (identity papers) **containing** (cover) (**an anagram of** [dotty] **LADIES** **containing** [touring] **E** [East])
 **I** (**D** (**E**) **ALISE***) **D**"
2612,Cab mostly unoccupied is exempt from duty (3-4),TAX FREE,"Definition: exempt from duty
 **TAXI** **excluding the final letter I** (mostly) **+ FREE** (unoccupied)
 **TAX FREE**"
2613,What shuttle had to do to repeat record? (2-5) ,RE-ENTER,"Definition: What shuttle had to do
 **RE-ENTER** (repeat a record in a database) double definition
 **RE-ENTER**"
2614,"Follow street Arab, Ancient Mariner’s guide? (3,4) ",DOG STAR,"Definition: Ancient Mariner’s guide
 **DOG** (follow) **+ ST** (street) **+ AR** (Arab)
 **DOG ST AR**"
2615,Install old shower daughter imported (6) ,ORDAIN,"Definition: Install
 **O** [old] **+** (**D** [daughter] contained in [imported] **RAIN** [shower])
 **O** **R** (**D**) **AIN**"
2616,Shortage – no top soil (5) ,EARTH,"Definition: soil
 **DEARTH** (shortage) **excluding** (no) **the first letter** (top) **D**
 **EARTH**"
2617,Cabins Gladys fitted out with little money – they involved short commons? (13) ,SCAMBLING-DAYS,"Definition: short commons
 **Anagram of** (fitted out) **CABINS GLADYS** and (with) **M** (money)
 **SCAMBLING-DAYS***"
2618,Heads for Harwich after alert reports North Sea mist (4) ,HAAR,"Definition: North Sea mist
 **HAAR** (**first letters of** [heads for] each of **HARWICH**, **AFTER**, **ALERT** and **REPORTS**)
 **HAAR**"
2619,"Not bright about road, mistaken course (7) ",DIADROM,"Definition: course
 **DIM** (not bright) **containing** (about) **an anagram of** (mistaken) **ROAD**
 **DI** (**ADRO***) **M**"
2620,When imbibing I desist from vintage Scotch perhaps (7) ,AIBLINS,"Definition: Scotch perhaps
 **AS** (when) **containing** (imbibing) (**I** **+ BLIN** [Spenserian [vintage] word for cease or desist from)
 **A** (**I BLIN**) **S**"
2621,Old woman in truth abandoning husband (4) ,TROT,"Definition: Old woman
 **TROTH** (in truth!) **excluding** (abandoning) **H** (husband)
 **TROT**"
2622,Garrison commander a month after defeat (8) ,KILLADAR,"Definition: Garrison commander
 **KILL** (defeat) **+ ADAR** (month of the Jewish calendar)
 **KILL ADAR**"
2623,Food for Maoris? This mostly includes an aniseed liquor (8) ,TARAKIHI,"Definition: Food for Maoris
 **THIS** **excluding the final letter S** (mostly) **containing** (includes) (**A** [an] **+ RAKI** [an aniseed flavoured spirit of Turkey)
 **T** (**A RAKI**) **HI**"
2624,Part of chair back was in place at fringes of town library? (5) ,SPLAT,"Definition: Part of chair back
 **SAT** (was in place) **containing** (at fringes of) **PL** (public library; town library)
 **S** (**PL**) **AT**"
2625,"Parasite, any cut from local plants (3) ",BOT,"Definition: Parasite
 **BOTANY** (the plants of an area; local plants) **excluding** (cut from) **ANY**
 **BOT**"
2626,"Treasury chap I found in heart of in-tray, looking back (5) ",ROGET,"Definition: Treasury chap
 (**EGO** [the I or self] **contained in** [found in] **TR** [**central letters of** {heart of]} **IN-TRAY**]) **all reversed** (looking back)
 (**R** (**OGE**) **T**)<"
2627,Hospital dept. was poorly involved (8),ENTAILED,"Definition: involved
 **ENT** (Ear, Nose and Throat department of a hospital) **+ AILED** (was poorly)
 **ENT AILED**"
2628,Eggs arranged and put in grades as before (8) ,GRENADES,"Definition: Eggs
 I can’t see how the parsing works here. There are lots of words or pairs of words in the clue that include letters within **GRENADES** but I can’t identify the key words involved in what is probably a compound anagram of the entry and word(s) in the clue. All of **EGGS**, **ARRANGED**, **AND**, **GRADES** and **AS** are composed of letters in **GRENADES**
 **GRENADES*** (?)"
2629,Passionate person once displaying energy in pursuit of fabulous bird (4) ,FUME,"Definition: Passionate person once
 **FUM** (fabulous bird) **+** (in pursuit of) **E** (energy)
 **FUM E**"
2630,"Bullets, number almost all explosive (7) ",AMMONAL,"Definition: explosive
 **AMMO** (ammunition; bullets) **+ N** (number) **+ ALL** **excluding the final letter L** (almost)
 **AMMO N AL**"
2631,"What bird enthusiast erects, best constructed during night classically (7, 2 words)",NEST BOX,"Definition: What bird enthusiast erects
 **Anagram of** (constructed) **BEST** **contained in** (during) **NOX** (Roman [classical] goddess of night)
 **N** (**ES T B***) **OX**"
2632,Drive former president out of party? (4) ,ELAN,"Definition: Drive
 The best I can come up with here is **DELANO** (middle name of Franklin **DELANO** Roosevelt [1882 – 1945], former President of the United States) **excluding the outer letters** (out of) **DO** (party), but how often do we refer to Presidents by their middle name?
 **ELAN**"
2633,Businesswoman making opening that involves changing n rupees (13) ,ENTREPRENEUSE,"Definition: Businesswoman
 **ENTREE** (introduction or prelude [opening]) **containing** (that involves) **an anagram of** (changing) **N RUPEES**
 **ENTRE** (**PRENEUS***) **E**"
2634,One fires shot daily – see moving target caught (10) ,SCATTER-GUN,"Definition: One fires shot
 (**C** [see can be defined as the third letter of the alphabet **C**] **+ an anagram of** [moving]** TARGET**) **contained in** [caught] **SUN** (daily newspaper)
 S (**C** **ATTERG***) **UN**"
2635,Like a crystal Archibald’s sculpted – not bad (6) ,CHIRAL,"Definition: Like a crystal
 **CHIRAL** (**anagram of** [sculpted] **ARCHIBALD** **excluding** [no] the letters **BAD**
 **CHIRAL***"
2636,Island fast revealing hostility to poet (9) ,MALTALENT,"Definition: hostility to poet
 **MALTA** (island country in the Mediterranean] **+ LENT** (a time of fasting)
 **MALTA LENT**"
2637,Cut danger inherent in wager (7) ,BRISKET,"Definition: Cut
 **RISK** (danger) **contained in** (inherent in) **BET** (wager)
 **B** (**RISK**) **ET**"
2638,Fool confined in cell unkindly (4) ,LUNK,"Definition: Fool
 **LUNK** (**hidden word in** [confined in] **CELL UNKINDLY**)
 **LUNK**"
2639,Scots miserly – about right? Love it (6) ,NIRLIT,"Definition: Scots miserly
 (**NIL** [zero; love score in tennis] **+ IT**) **containing** (about) **R** (right)
 **NI** (**R**)** L IT**"
2640,Highlander set about opening of area (4) ,GAEL,"Definition: Highlander
 **GEL** (firm up; set)** containing** (about) **A** (area)
 **G** (**A**) **EL**"
2641,"How drought affects region, always restricting clear lake (6) ",ARIDLY,"Definition: How drought affects region
 **AY** (always) **containing** (restricting (**RID** [clear] **+ L** [lake])
 **A** (**RID L**) **Y**"
2642,"What raja may accompany, always full of energy? Reverse of that (4) ",YOGA,"Definition: What raja may accompany
 (**AY** [always] **containing** [full of] **GO** [energy]) **all reversed** (reverse of that)
 (**Y** (**OG**) **A**)<"
2643,Italian sausages made of minced meat or hollow inside (10) ,MORTADELLE,"Definition: Italian sausages
 (**OR** **+ DELL** [a deep hollow or small valley]) **contained in** (inside) **an anagram of** (minced) **MEAT** The two elements **OR** and **DELL** are contained at different parts of the anagram but they are clued as two distinct elements so can be handled separately
 **M** (**OR**) **TA** (**DELL**) **E***"
2644,"Honeysuckle, if enveloped in top part (9)",CAPRIFOLE,"Definition: Honeysuckle
 **IF** **contained in** (enveloped in) (**CAP** [top] **+ ROLE** [part [in a play])
 **CAP R** (**IF**) **OLE**"
2645,Last bit of lunch left for pet (3) ,HON,"Definition: pet
 **H** (**final letter of** [last bit] of **LUNCH**) **+ ON** (I can’t see how **ON** relates to ‘left’ unless we are linking through the **ON** side being the left side of the cricket ground to a batsman)
 **H ON**"
2646,News mag distributed for Aussie itinerants? (7) ,SWAGMEN,"Definition: Aussie itinerants
 **Anagram of** (distributed) **NEWS MAG**
 **SWAGMEN***"
2647,A dominant principle betraying discrimination of a kind (6) ,AGEIST,"Definition: discrimination of a kind
 **A + GEIST** (dominating principle)
 **A GEIST**"
2648,"Fall on bottom, end of cord coming away (6) ",BEDROP,"Definition: Fall on
 **BED** (sea or lake bottom) **+ ROPE** (cord) **excluding the final letter E** (end of … coming away)
 **BED ROP**"
2649,Rising celebrity breaking Nelson’s heart? They were lovers (6) ,LEMANS,"Definition: They were lovers
 **NAME** (celebrity) **reversed** (rising; down entry) and **contained in** (breaking) **LS** (middle letters of [heart] **NELSON**)
 **L** (**EMAN**<) **S**"
2650,West country watercourse at no time going the wrong way (4) ,REEN,"Definition: West country watercourse
 **NE’ER** (never; at no time) **reversed** (going the wrong way)
 **REEN**<"
2651,"Old but scent-free, growing white (4) ",ALBE,"Definition: Old but
 **ALBESCENT** (becoming white) **excluding** (-free) **SCENT**
 **ALBE**"
2652,Spot providing environment for male duck (4) ,SMEE,"Definition: duck
 **SEE** (spot) **containing** (providing environment for) **M** (male)
 **S** (**M**) **EE**"
2653,Punctured tyre fixed by cast-iron bicycle pump? (8) ,INFLATOR,"Definition: bicycle pump
 **FLAT** (punctured tyre) **contained in** (fixed by) **an anagram of** (cast) **IRON**
 **IN** (**FLAT**) **OR***"
2654,Part of apprenticeship has education in stages (6) ,PHASED,"Definition: in stages
 **PHASED** (**hidden word in** [part of] **APPRENTICESHIP HAS EDUCATION**)
 **PHASED**"
2655,"Bulk of research by Lennon’s partner is voluntary (3,4) ",PRO BONO,"Definition: voluntary
 **PROBE** (research) **excluding the final letter** (bulk of) **E** **+ ONO** (reference Yoko **ONO** [born 1933], partner of the late John Lennon [1940 – 1980])
 **PRO B ONO**"
2656,"Every cake’s icing, according to Spooner, is done with gusto (3,4,7) ",ALL GUNS BLAZING,"Definition: done with gusto
 Reverend Spooner might pronounce this phrase as **ALL BUN’S GLAZING** (every cake’s icing)
 **ALL GUNS BLAZING**"
2657,"Seek to ingratiate oneself with character of 14 that’s out of line (5,6) ",CURRY FAVOUR,"Definition: Seek to ingratiate oneself
 **CURRY FLAVOUR** (**MULLIGATAWNY** [14 across] soup has a **CURRY FLAVOUR**) **excluding** (out of) **L** (line)
 **CURRY FAVOUR**"
2658,Urge control about introduction of dry culinary ingredient (3-6) ,EGG-POWDER,"Definition: culinary ingredient
 **EGG** (urge) **+** (**POWER** [control] **containing** [about] **D** [**first letter of** {introduction of} **DRY**])
 **EGG** **POW** (**D**) **ER**"
2659,I’ll put back into cup a golden soup (12) ,MULLIGATAWNY,"Definition: soup
 **I’LL** **reversed** (put back) and **contained in** (into) (**MUG** [cup] **+ A + TAWNY** [golden])
 **MU** (**LLI**<) **G** **A TAWNY**"
2660,"Conflicted by rubbish wines being savagely criticised (4,2,6) ",TORN TO SHREDS,"Definition: savagely criticised
 **TORN** (conflicted) **+ TOSH** (rubbish) **+ REDS** (wines)
 **TORN TO SH REDS**"
2661,Missionary given lace pants (9) ,EVANGELIC,"Definition: Missionary
 **Anagram of** (pants) **GIVEN LACE**
 **EVANGELIC***"
2662,Odd bits of your cocoa plant (5),YUCCA,"Definition: plant
 **YUCCA** (**letters 1, 3, 5, 7 and 9** [odd bits] **of YOUR COCOA**)
 **YUCCA**"
2663,"Corroded a metal until tip of electrode’s absorbed (3,4) ",ATE INTO,"Definition: Corroded
 **E** (**first or last letter of** [tip of] **ELECTRODE**) **contained in** (absorbed) (**A** **+ TIN** [metal] **+ TO** [until])
 **A T** (**E**) **IN TO**"
2664,Come out – for example with army corps retreating (6) ,EMERGE,"Definition: Come out
 (**EG** [for example] **+ REME** [Royal Electrical and Mechanical Engineers; an army corps]) **all reversed** (retreating)
 (**EMER GE**)< "
2665,Large amount of data seized by career criminal – he may nobble the jury (8) ,EMBRACER,"Definition: he may nobble the jury
 **MB** (megabyte – large amount of data) **contained in** (seized by) **an anagram of** (criminal) **CAREER**
 **E** (**MB**) **RACER***"
2666,Effect of setter’s agreement (6) ,IMPACT,"Definition: Effect
 **I’M** ([start of] setter’s [statement]) **+ PACT** (agreement)
 **IM PACT**"
2667,It’s fine – fine to threaten your leader (6) ,FLOURY,"Definition: It’s fine
 **F** (fine) **+ LOUR** (threaten) **+ Y** (**first letter of** [leader] **YOUR**)
 **F LOUR Y**"
2668,"Skinny, topless, stops a skinny woman giving advice (5,4) ",AGONY AUNT,"Definition: woman giving advice
 (**BONY** [skinny] **excluding the first letter** [topless] **B**) **contained in** (stops) (**A +** **GAUNT** [skinny])
 **A G** (**ONY**) **AUNT**"
2669,"Spent lesson getting confused with logs? Neat! (2,4,4,4) ",ON ONE,"Definition: Spent
 **Anagram of** (getting confused) **LESSON** and [with] **LOGS NEAT**
 **ON ONES LAST LEGS***"
2670,Suffering over? That’s welcome (5) ,HELLO,"Definition: welcome
 **HELL** (state of discomfort; suffering) **+ O** (Over)
 **HELL O**"
2671,Explained about United’s closure (8) ,SHUTDOWN,"Definition: closure
 **SHOWN** (explained) **containing** (about) **UTD** (United)
 **SH** (**UTD**) **OWN**"
2672,Last of intrepid explorers vacated ancient city’s ruins (8) ,DESTROYS,"Definition: ruins
 **D **(**final letter of** [last of] **INTREPID** **+ ES** (**letters remaining in EXPLORERS when the central letters XPLORER are removed** [vacated]) **+ TROY’S** (of the ancient city of **TROY**)
 **D ES TROYS**"
2673,"A macabre giggle disturbed part of airport (7,7) ",BAGGAGE RECLAIM,"Definition: part of airport
 **Anagram of** (disturbed) **A MACABRE GIGGLE**
 **BAGGAGE RECLAIM***"
2674,"Still standing naked, so it’s said, carrying extremely dilapidated toy (5,4) ",TEDDY BEAR,"Definition: toy
 (**YET** [still] **reversed** [standing; down entry] **+ BEAR** [**sounds like** [so it’s said] **BARE** [naked]) **containing** (carrying) **DD** (**outer letters of** [extremely] **DILAPIDATED**)
 **TE** (**DD**) **Y**< **BEAR**"
2675,"Shaking with fear, a soprano tackles a bit of Mozart (8) ",ATREMBLE,"Definition: Shaking with fear
 **A** **+ TREBLE** (soprano voice) **containing** (tackles) **M** (**first letter of** [a bit of] **MOZART**)
 **A** **TRE** (**M**) **BLE**"
2676,"Distraught baker has endless oven trouble, finally cracking (8) ",BREAKAGE,"Definition: cracking
 **Anagram of** (distraught) **BAKER** **+ AGA** (type of oven) **excluding the final letter A** (endless) **+ E** (**last letter of** [finally] **TROUBLE**)
 **BREAK AG E**"
2677,It’s attractive to imagine The Devil in conversation (6) ,SCENIC,"Definition: It’s attractive
 **SCENIC** (**sounds like** [in conversation] **SEE** [imagine] **+ NICK** [the Devil])
 **SCE NIC**"
2678,One inspired by award is making progress (5) ,GOING,"Definition: making progress
 **I** (Roman numeral for one) **contained in** (inspired by) **GONG** (medal; award)
 **GO** (**I**) **NG**"
2679,"The end of reason! Read with derision about ‘cultural’ politician (6,7) ",NADINE DORRIES,"Definition: ‘cultural’ politician
 **N** (**last letter of** [end of] **REASON**) **+ an anagram of** (about) **READ** and (with) **DERISION**
 **N** **ADINE DORRIES***"
2680,"Most recorded and freely available (2,3) ",ON TAP,"Definition: freely available
 **ON TAPE** (recorded) **excluding the final letter** (most) **E**
 **ON TAP**"
2681,"Top politicians not totally respectful at office, we hear (9) ",POLITBURO,"Definition: Top politicians
 **POLITE** (respectful) **excluding the final letter** (not totally) **E** **+ BURO** (sounds like [we hear] **BUREAU** [office])
 **POLIT BURO**"
2682,Overly catty sign during party – I’m not staying! (6-2) ,TOODLE-OO,"Definition: I’m not staying
 **TOO** (overly) **+** (**LEO** [reference the sign of the Zodiac characterised by a lion [big cat]; catty sign] **contained in** [during] **DO** [party])
 **TOO** **D** (**LE O**) **O**"
2683,Corruption returned – slippery types covering the whole range (6) ,SLEAZE,"Definition: Corruption
 **EELS** (slippery types) **reversed** (returned) and **containing** (covering) **AZ** (**A** to **Z** [the whole range])
 **SLE** (**AZ**) **E**<"
2684,Bad vibe – shame what some politicians do (9) ,MISBEHAVE,"Definition: what some politicians do
 **Anagram of** (bad) **VIBE SHAME**
 **MISBEHAVE**"
2685,PM’s returning for some bedroom activity (5) ,SLEEP,"Definition: some bedroom activity
 **PEEL’S** (reference Sir Robert **PEEL** [1788-1850], Prime Minister of the United Kingdom on two occasions, 1834-1835 and 1841-1846) **reversed** (returning)
 **SLEEP**<"
2686,River bank home to beavers originally (5) ,TIBER,"Definition: River
 **TIER** (row, level, bank) **containing** (home to) **B** ( **first letter of** [initially] **BEAVERS**)
 **TI** (**B**) **ER**"
2687,"Politician clueless about way forward (with no drawback)? Possibly (4,5)",LORD FROST,"Definition: Politician
 **LOST** (bewildered; clueless) containing (about) (**RD** [road; way] **+ FRO** [**an anagram of** {possibly} **FORWARD** **excluding** {with no} **WARD** {**DRAW** backwards}])
 **LO** (**RD FRO***) **ST**"
2688,Disagree with British PM endlessly (6) ,BATTLE,"Definition: Disagree with
 **B** (British) **+ ATTLEE** (reference Clement **ATTLEE** [1883 – 1967], UK Prime Minister from 1945 to 1951) **excluding the final letter E** (endlessly)
 **B ATTLE**"
2689,Stranger‘s gang is back outside most of time (8) ,SCREWIER,"Definition: Stranger
 **IS** **reversed** (back) **containing** (outside) **CREW** (gang) **+ ERA** (period of time) **excluding the final letter A** (most of)
 **S** (**CREW**) **I**< **ER** "
