,Clue,Answer,Explanation
6522,FBI class let loose with a Magnum? Shots fired!,FLAMING SAMBUCAS,"Definition: Shots fired!
*(FBI CLASS + A MAGNUM); flaming sambucas are alcoholic beverages (“shots”) which are lit (“fired”) for effect prior to consumption"
6523,Joyful shout after flipping benefit comes in,RADIANT,"Definition: Joyful
DIA (AID=benefit; “after flipping” indicates reversal) in RANT (=shout)"
6524,Eureka is what a sexually-active person might say,I HAVE IT,"Definition: Eureka
Cryptically, a sexually-actively person might say “I have it (=sex)”"
6525,Shift clothes to store for Dolly?,TOOLCHEST,"Definition: store for Dolly?
*(CLOTHES TO); “shift” is anagram indicator; as a tool for holding the head of a rivet, a dolly could be stored in a toolchest or toolbox"
6526,Scrap that woman had with royal at its centre,SHRED,"Definition: Scrap 
R (=royal) in SHE’D (=that woman had)"
6527,"Soaks run dry, after knocking it back",FLEECES,"Definition: Soaks
FLEE (=run) + CES (SEC=dry; “after knocking it back” indicates reversal); colloquially, to soak is to overcharge, fleece"
6528,Mostly break back with police unit or the army?,SERVICE,"Definition: the army?
SER (**RES**<t>=break; “mostly” means last letter is dropped; “back” indicates reversal) + VICE (=police unit)"
6529,Had a quick look at can’s end drunkenly,SCANNED,"Definition: Had a quick look at
*(CAN’S END); “drunkenly” is anagram indicator"
6530,"Using sound waves, measures treeless flatlands",STEPPES,"Definition: treeless flatlands
Homophone (“using sound waves”) of “steps (=measures, actions)”"
6531,Can cleaner offer earl foremost of treatments?,BIDET,"Definition: Can cleaner
BID (=offer) + E (=earl) + **T**<reatments> (“foremost of” means first letter only); the “can” of the definition is a toilet!"
6532,Prolonged blasts of flatus repelled male degenerates,WINDSTORM,"Definition: Prolonged blasts
WIND (=flatus, flatulence) + STORM (M=male + ROTS=degenerates, decays; “repelled” indicates reversal)"
6533,Government problem about limiting smack and horse,MUSTANG,"TAN (=smack, beat) in MUSG (G=government + SUM (=problem, in maths; “about” indicates reversal)"
6534,Caught short? Leader must go!,TRAPPED,"Definition: Caught
<s>**TRAPPED** (=short, i.e. of cash)"
6535,Crack surgeon’s first ‘safe and natural’ boobs,SAN ANDREAS FAULT,"Definition: Crack 
**S**<urgeon> (“first” means first letter only) + *(SAFE AND NATURAL); “boobs” is anagram indicator"
6536,"Instead of sex, likely to get a spanking?",FOR IT,"Definition: likely to get a spanking?
FOR (=instead of, on behalf of) + IT (=sex, as in to do it)"
6537,Group of stars with City head for Derby’s area,ANDROMEDA,"Definition: Group of stars
AND (=with) + ROME (=City) + **D**<erby> (“head for” means first letter only) + A (=area)"
6538,"Sacrifice one’s motoring organisation company, but not love",ISAAC,"Definition: Sacrifice
I’S (=one’s) + AA (=motoring organisation, i.e. Automobile Association) + **C**<o> (=company; “not love (=O, i.e. zero score)” means letter “o” is dropped); the reference is to the Book of Genesis, in which Abraham prepares to sacrifice his son Isaac to prove his loyalty to God"
6539,Cowardly way to cut down on fish preparation?,GUTLESS,"Definition: Cowardly
If you “gut less”, you cut down on fish preparation"
6540,I will get involved in playing Ross at Lords?,ARISTOS,"Definition: Lords?
I in *(ROSS AT); “playing” is anagram indicator; lords could be described as aristos, i.e. aristocrats"
6541,Eatery chain closes early after bars let out,BRASSERIE,"Definition: Eatery
*(BARS) + **SERIE**<s> (=chain; “closes early” means last letter is dropped); “let out” is anagram indicator"
6542,See-through top from Chanel put on king,CLEAR,"Definition: See-through
**C**<hanel> (“top from” means first letter only) + LEAR (=king, from Shakespeare)"
6543,Stones finale ends set with a rocky Satisfaction,SATEDNESS,"Definition: Satisfaction
*(<stone>**S** + ENDS SET + A); “finale” means least letter only is used in anagram, indicated by “rocky”"
6544,Celebration moves female with first signs of pregnancy?,FIST BUMPS,"Definition: Celebration moves
F (=female) + IST (=first) + BUMPS (=signs of pregnancy); a fist bump is a gesture in which two people bump their fists together to celebrate e.g. an achievement in sport"
6545,Compel May’s lot to prepare for a future fight?,CONSTRAIN,"Definition: Compel 
CONS (=May’s lot, i.e. conservatives) + TRAIN (=to prepare for a future fight)"
6546,Hoskins is on time? You will be unprepared!,IMPROMPTU,"Definition: unprepared
I’M (=Hoskins is, i.e. the setter of this puzzle) + PROMPT (=on time) + U (=you, in texting shorthand)"
6547,Comic supporting act: the Queen and the Queen Mum?,DOWAGER,"Definition: the Queen Mum?
DO (=act, perform) + WAG (=comic, comedian) + ER (=the Queen)"
6548,Old singer‘s lust for one with a knack for gyration,SINATRA,"Definition: Old singer
SIN (=lust for one, i.e. one of the seven deadly sins) + A + TRA (ART=knack, ability; “for gyration” indicates reversal); the reference is to US singer and actor Frank Sinatra (1915-98)"
6549,Academic cut by heartless yobs is a sucker!,DYSON,"Definition: a sucker!
**Y**<ob>**S** (“heartless” means middle letters are dropped) in DON (=academic); the “sucker” of the definition is a Dyson vacuum cleaner"
6550,Workers that could be described as Polish!,STAFF,"Definition: Workers
Cryptically, a staff in the sense of rod or pole could be described as being “polish” (with a lower-case “p”), i.e. like a pole!"
6551,Middle digits dimwits partly raised,MIDST,"Definition: Middle
Reversed (“raised”) and hidden (“partly”) in “digi**TS** **DIM**wits”"
6552,The place to find hipsters recycling their waste,WHERE IT’S AT,"Definition: The place to find hipsters
*(THEIR WASTE); “recycling” is anagram indicator; the “hipsters” of the definition are trendy people"
6553,"On the radio, music by The Specials and Cliff",SCAR,"Definition: Cliff
Homophone (“on the radio”) of “ska” (=music by The Specials, i.e. UK group formed in 1977); the “Cliff” of the definition is a scar or geographical feature, not Cliff Richard!"
6554,Small space not entirely fit for a bathroom,EN SUITE,"Definition: a bathroom
EN (=small space, in printing) + **SUITE**<d> (=fit, appropriate; “not entirely” means last letter is dropped)"
6555,Liquorice flavouring agent is a requirement for a coating,ANISEED,"Definition: Liquorice flavouring agent
IS in [A + NEED (=requirement)]"
6556,Fitness tests disregarding the principles of all legitimate science,PHYSICS,"Definition: science
**PHYSIC**<al>**S** (=fitness tests); “disregarding the principles (=first letters) of **A**<ll> **L**<egitimate> means letters “al” are dropped"
6557,Try to bear a stupid person who’s half-cut,HAVE A GO,"Definition: Try
HAVE (=bear, e.g. a child) + A + **GO**<on> (=foolish person; “half-cut” means half of the letters are dropped)"
6558,Wacky baccy – free in a place frequented by surfers?,CYBERCAFÉ,"Definition: a place frequented by surfers?
*(BACCY FREE); “wacky” is anagram indicator; the “surfers” of the definition are those surfing the internet"
6559,Lift provided by Wonderbra is excellent,RAISE,"Definition: Lift
Hidden (“provided by”) in “wonderb**RA IS E**xcellent”"
6560,"To sum up, in retrospect: outside the Church of England, there is equality",RECAP,"Definition: To sum up
CE (=Church of England) in PAR (=equality, as in on a par with); “in retrospect” indicates reversal"
6561,Bird – outwardly bald – is perhaps covered in spots,PATTERNED,"Definition: perhaps covered in spots
TERN (=bird) in PATED (=bald; the pate is the crown of the head, especially when bald)"
6562,European newspaper is a failure and extremely divisive LEMON (=failure) + D<ivisiv>E (“extremely” means first and last letters only),LE MONDE,Definition: European newspaper
6563,Cocaine –with good joints – for someone who likes getting high?,CLIMBER,"Definition: someone who likes getting high?
C (=cocaine) + LIMBER (=with good joints, supple); cryptically, a mountain-climber likes to get high up in the mountains!"
6564,Name at the bottom of invite showing possible party venue,MARQUEE,"Definition: possible party venue
MARQUE (=name, brand) + <invit>**E** (“bottom of” means last letter only"
6565,Dancing nude almost felt necessary,NEEDFUL,"Definition: necessary
*(NUDE + **FEL**<t>); “almost” means last letter is dropped from anagram, indicated by “dancing”"
6566,Where you might see stray cats running around letting out a scream,YELL,"Definition: Where you might see stray cats
<a>**LLEY **(=where you might see stray cats); “letting out a” means letter “a” is dropped; “running around” indicates reversal"
6567,Exciting events in the run up to Christmas sure getting messy,ADVENTURES,"Definition: Exciting events
ADVENT (=run up to Christmas) + *(SURE); “to get messy” is anagram indicator"
6568,Deliver puppies with assistance,WHELP,"Definition: Deliver puppies
W (=with) + HELP (=assistance)"
6569,Attempt to pronounce first letters of Swedish alphabet,ESSAY,"Definition: Attempt
Homophone (“pronounce”) of **S**<wedish> **A**<lphabet>, i.e. first letter of each word"
6570,French retailer rejected Formula 1 parts,EPICIER,"Definition: French retailer
I (=1) in RECIPE (=formula); “rejected” indicates reversal; an épicier is a grocer in French"
6571,Rows typically involve everyone rudely shouting at first,TIERS,"Definition: Rows
**T**<ypically> **I**<nvolve> **E**<veryone> **R**<udely> **S**<houting>; “at first” means first letters only"
6572,A best man rollicking around hotel causes embarrassment,ABASHMENT,"Definition: embarrassment
H (=hotel) in *(A BEST MAN); “rollicking” is anagram indicator"
6573,M (=mass) in CREATION (=something that’s made),CREMATION,
6574,Roadie had worked for rock band,RADIOHEAD,"Definition: rock band
*(ROADIE HAD); “worked” is anagram indicator; the reference is to the UK rock group Radiohead, founded in 1985"
6575,Coins // belonging to elderly people,SILVER,"Definition: Coins // belonging to elderly people
Double definition: SILVER is coins other than coppers AND e.g. the silver economy focuses on elderly people"
6576,My rubbish mobile initially can’t receive an unknown number,COR BLIMEY,"Definition: My 
*(MOBILE + **C**<an’t> **R**<eceive> (“initially” means first letters only)) + Y (=an unknown number e.g. in algebra); “rubbish” is anagram indicator"
6577,A crime lab disposed of two bodies,BICAMERAL,"Definition: of two bodies
*(A CRIME LAB); “disposed” is anagram indicator; a bicameral parliament, say, is made up of two chambers"
6578,Seize absolute power before female does at the beginning,APPREHEND,"Definition: Seize
A (=absolute, of temperature) + P (=power, in physics) + PRE- (=before) + HEN (=female) + **D**<oes> (“at the beginning” means first letter only)"
6579,Put down money – £25 – on a horse,PONY UP,"Definition: Put down money
PONY (=£25, in slang) + UP (=on a horse, mounted)"
6580,Famous British artist gets peanuts occasionally,EMINENT,"Definition: Famous
EMIN (=British artist, i.e. Tracy) + <p>**E**<a>**N**<u>**T**<s> (“occasionally” means alternate letters only are used)"
6581,Boat toilet starts to overflow … eww!,CANOE,"Definition: Boat 
CAN (=toilet, colloquially) + **O**<verflow> **E**<ww> (“starts to” means first letters only)"
6582,Born On The Fourth Of July upset servicemen very much,BY FAR,"Definition: very much
B (=born) + <jul>**Y** (“fourth of” means fourth letter only) + FAR (RAF=servicemen, i.e. Royal Air Force: “upset” indicates vertical reversal)"
6583,London’s oldest restaurant // is the best!,RULES,"Definition: London’s oldest restaurant // is the best!
“Rules” restaurant in Covent Garden claims to be the capital’s oldest, having been founded in 1798 AND “rules” can mean reigns supreme, is the best"
6584,Facilities hiding shortage – director gets melancholy,BLACK DOG,"Definition: melancholy
[LACK (=shortage) + D (=director)] in BOG (=facilities, i.e. toilet!)"
6585,Explosive hail reaches northern sky,HEAVEN,"Definition: sky
HE (=explosive, i.e. **H**igh **E**xplosive) + AVE (=hail, i.e. an interjection) + N (=northern)"
6586,Sex up Sappho’s last poem about rubbish,OVERSTATE,"Definition: Sex up
<sapph>**O** (“last” means last letter only) + [TAT (=rubbish) in VERSE (=poem)]"
6587,Going disguised with fashionable gear,INCOG,"Definition: Going disguised
IN (=fashionable, trendy) + COG (=gear, as in moving part of system); incog is an abbreviation of incognito"
6588,About to damage talisman,CHARM,"Definition: talisman
C (=about, i.e. circa) + HARM (=damage)"
6589,4 to end up being trodden on,UNDERFOOT,"Definition: being trodden on
*(FOUR (=4) + TO END); “up” is anagram indicator"
6590,One in prison heard to think about steps,STAIRWAY,"Definition: steps
[A (=one) in STIR (=prison, colloquially; can)] + homophone of “weigh (=think about, consider)”"
6591,One legislative (roughly) is mischievous,IMPISH,"Definition: mischievous
I (=one) + MP (=legislator, i.e. Member of Parliament) + -ISH (=roughly, as suffix)"
6592,Elegant second baby’s accessory,SNAPPY,"Definition: Elegant 
S (=second) + NAPPY (=baby’s accessory)"
6593,Puzzled about working after merger,CONFUSED,"Definition: Puzzled 
C (=about, i.e. circa) + ON (=working) + FUSED (=after merger)"
6594,Mild curse upset music makers,DULCIMERS,"Definition: music makers
*(MILD CURSE); “upset” is anagram indicator"
6595,More painful apprehension overwhelming bishop? Quite the contrary,RAWER,"Definition: More painful
AWE (=apprehension) in RR (=bishop, i.e. Right Reverend)"
6596,Crossing empty zone with supporter,ZEBRA,"Definition: Crossing
**Z**<on>**E** (“empty” means all central letters are dropped) + BRA (=”supporter” of a woman’s chest)"
6597,Profited having prepared for terrorism,MADE A BOMB,"Definition: Profited
Someone who has “prepared for terrorism” may well have “made a bomb”"
6598,Animals taking exercise further down,DEEPER,"Definition: further down
PE (=exercise, i.e. physical education) in DEER (=animals)"
6599,Was behind MP coming in for one downtrodden,TRAMPLED,"Definition: downtrodden
TRA-i-LED (=was behind, lagged); “MP coming in for one (=I)” means letter “i” is replaced by “mp”"
6600,Express disapproval of putting up some empty container as furniture,BOOKCASES,"Definition: furniture
BOO (=express disapproval) + KCASES (**S**<om>**E** (“empty” means all central letters are dropped) + SACK (=container); “putting up” indicates vertical reversal)"
6601,Live oddly near stadium,ARENA,"Definition: stadium
ARE (=live, exist) + **N**<e>**A**<r> (“oddly” means odd letters only are used)"
6602,Money only heard of in disputed territory,KASHMIR,"Definition: disputed territory
Homophone (“heard of”) of “cash (=money) + mere (=only)”; the Kashmir is disputed by India and Pakistan"
6603,More face full care centres – it’s prophesied,ORACULAR,"Definition: prophesied
<m>**OR**<e> <f>**AC**<e> <f>**UL**<l> <c>**AR**<e>; “centres” means middle letters only of each word are needed"
6604,Record very light saying,EPIGRAM,"Definition: saying
EP (=record, i.e. **e**xtended-**p**lay record) + 1 GRAM (=very light!)"
6605,Wins against Italy based on right-wingers getting caught first,VICTORIES,"Definition: Wins
V (=against, i.e. versus) + I (=Italy, in IVR) + C (=caught, on cricket scorecard) + TORIES (=right-wingers)"
6606,Dark strange thing,NIGHT,"Definition: Dark
*(THING); “strange” is anagram indicator"
6607,Finishes dispatch with head down,ENDS,"Definition: Finishes
S-END (=dispatch); “with head down” means first letter is pushed lower down the word"
6608,American ski resort with power on tap,AVAILABLE,"Definition: on tap
A (=American) + VAIL (=ski resort, in Colorado) + ABLE (=with power)"
6609,"After hours, Daddy Bear loses head running around city",HYDERABAD,"Definition: city
H (=hours) + *(<d>**ADDY** BEAR); “loses head” means first letter dropped from anagram, indicated by “running around”; Hyderabad is a city in southern India"
6610,Judge cricketer’s leg to be in credit,CONSIDER,"Definition: Judge
ON SIDE (=cricketer’s leg, i.e. the on side as opposed to the off side) in CR (=credit)"
6611,Talk pointlessly about setter’s ape,PRIMATE,"Definition: ape
I’M (=setter’s) in PRATE (=talk pointlessly)"
6612,"In France, this person’s back for some heat",FIREARM,"Definition: some heat
REAR (=back) in [F (=France, in IVR) + I’M (=this person’s)]; in US slang, heat is a firearm"
6613,European without an origin,GERM,"Definition: origin
**GERM**<an> (=European); “without an” means letters “an” are dropped"
6614,Stunned lawyer getting letter,DAZED,"Definition: Stunned
DA (=stunned, i.e. **D**istrict **A**ttorney) + ZED (=letter, of alphabet)"
6615,Bottom falls off planet containing hydrogen in spiral twist,WHORL,"Definition: spiral twist
H (=hydrogen) in **WORL**<d> (=planet; “bottom falls off” means last letter dropped); a whorl is a single turn in a spiral shell"
6616,"Organisation given diamonds, maybe, for women’s outfit?",BODYSUIT,"Definition: women’s outfit?
BODY (=organisation, i.e. UN) + SUIT (=diamonds, maybe, i.e. in cards)"
6617,Avoid male in fairground attraction,DODGEM,"Definition: fairground attraction
DODGE (=avoid) + M (=male)"
6618,Husband moans terribly about black old-fashioned transport,HANSOM CAB,"Definition: old-fashioned transport
H (=husband) + *(MOANS) + CA (=about, i.e. circa) + B (=black, as in HB); “terribly” is anagram indicator"
6619,"Team’s head, virtually number one in Italian city",TURIN,"Definition: Italian city
**T**<eam> (“head” means first letter only) + **URIN**<e> (=number one, i.e. a wee; “virtually” means last letter dropped)"
6620,Second street decoration left out in capital for military retainers,SAMURAI,"Definition: military retainers
S (=second) + [**MURA**<l> (=street decoration; “left (=L) out” means letter “l” is dropped) in A1 (=capital, top-notch)]; the samurai were military retainers in the service of noblemen in feudal Japan"
6621,Assumed idea US group is cutting exercise,PREMISE,"Definition: Assumed idea
[R.E.M. (=US (rock)group) + IS] in PE (=exercise, i.e. physical exercise)"
6622,Panic if ace at sea takes in first signs of cyclone occurring here?,PACIFIC OCEAN,"Definition: here
**C**<yclone> **O**<ccurring> (“first signs of” means first letters only) in *(PANIC IF ACE); “at sea” is anagram indicator; semi- & lit."
6623,"Deficient chap holding rifle, perhaps, making slip?",UNDERGARMENT,"Definition: slip
UNDER (=deficient, falling short) + [ARM (=rifle, perhaps) in GENT (=chap)]; a slip is an underskirt, hence undergarment"
6624,Good number prepared chic items for a course in Milan?,GNOCCHI,"Definition: a course in Milan?
G (=good) + NO (=number, as an abbreviation) + *(CHIC); “prepared” is anagram indicator"
6625,Supplied information to liberal after long period concerning the US government?,FEDERAL,"Definition: concerning the US government?
FED (=supplied information to) + ERA (=long period) + L (=liberal)"
6626,Report of surreptitious game in part of Ireland,SLIGO,"Definition: part of Ireland
Homophone (“report of”) “sly (=surreptitious)” + GO (=(board)game)"
6627,Line a bit misjudged by Republican – cause of tension?,NAIL-BITER,"Definition: cause of tension?
*(LINE A BIT) + R (=republican); “misjudged” is anagram indicator"
6628,Split in putsch is magnified,SCHISM,"Definition: Split
Hidden (“in”) in “put**SCH** **IS M**agnified”"
6629,Restraint required in an estate?,SEAT BELT,"Definition: Restraint required in an estate?
Cryptic definition: the restraint is a physical belt in e.g. an estate car!"
6630,Man in very smart clothing giving order,BEHEST,"Definition: order
HE (=man) in BEST (=very smart clothing, as in one’s Sunday best)"
6631,Lots taken up in activity as an energetic person,DYNAMO,"Definition: an energetic person
YNAM (MANY=lots; “taken up” indicates vertical reversal) in DO (=activity, obsolete)"
6632,Clear out section of Tesco urgently,SCOUR,"Definition: Clear out
Hidden (“section of”) in “te**SCO** **UR**gently”"
6633,Island rogue in minor antic gets involvement in charge,INCRIMINATION,"Definition: involvement in charge
I (=island) + *(IN MINOR ANTIC); “rogue” is anagram indicator, cf. rogue state"
6634,"Period Mike left women in school, seeking evening entertainment?",ON THE TOWN,"Definition: seeking evening entertainment?
<m>**ONTH** (=period; “Mike (=M, in radio telecommunications) left” means letter “m” is dropped) + [W (women) in ETON (=school)]"
6635,Golf society I’m probing for female novelist,GORDIMER,"Definition: female novelist
G (=golf, in radio telecommunications) + [I’M in ORDER (=society, fraternity)]; the reference is to South African author Nadine Gordimer (1923-2014)"
6636,Chap with time for one note on a Renaissance painter,MANTEGNA,"Definition:  Renaissance painter
MAN (=chap) + T (=time) + E.G. (=for one, i.e. for example) + N (=note) + A; the reference is to Italian painter Andrea Mantegna (1431-1506)"
6637,Bishop is off primate being awkward? A trying experience,BAPTISM OF FIRE,"Definition: A trying experience
B (=bishop, in chess) + *(IS OFF PRIMATE); “being awkward” is anagram indicator"
6638,Awful replacement for suit or short coat,ATROCIOUS,"Definition: Awful 
*(SUIT OR + **COA**<t> (“short” means last letter dropped); “replacement for” is anagram indicator"
6639,Proposes time in New York being entertained by Madness singer,SUGGESTS,"Definition: Proposes 
EST (=time in New York, i.e. Eastern Standard Time) in SUGGS (=Madness singer, i.e. Graham McPherson)"
6640,Warn a university employee that’s pocketed money in a roundabout way,ADMONISH,"Definition: Warn
A + [M (=money) in DON (=university employee)] + -ISH (=in a roundabout way)"
6641,Twist in legal document supported by ambassador,WRITHE,"Definition: Twist
WRIT (=legal document) + HE (=ambassador, i.e. His Excellency)"
6642,It could be left in safekeeping with vintner essentially?,CLARET,"Definition: It
[L (=left) in CARE (=safekeeping)] + <vin>**T**<ner> (“essentially” means middle letter only); semi- & lit."
6643,First outing to remove objections?,DEBUT,"Definition: First outing
Cryptically, to de-but is to remove objections!"
6644,"Cabot in America, travelling west over prairie land",MANITOBA,"Definition: prairie land
Reversed (“travelling west”) and hidden (“over”) in “c**ABOT** **IN** **AM**erica”; Manitoba is one of the three prairie provinces of Canada"
6645,Some trafficked imported sex films,MOVIES,"Definition: films
VI (=sex, i.e. six in Roman numerals) in *(SOME); “trafficked” is anagram indicator"
6646,Complete rejection of EU; pound down,BLUE,"Definition: down
Reversal (“complete rejection”) of EU + LB (=pound, in weight); down is depressed, hence blue"
6647,A buoy adrift in southern backwater,BAYOU,"Definition: southern backwater
*(A BUOY); “adrift” is anagram indicator; a bayou is the marshy offshoot of a lake or river, as in the e.g. Carpenters’ song Jambalaya"
6648,Simpleton left naked?,LOON,"Definition: Simpleton
L (=left) + O ON (=naked, i.e. (with) O (=nothing) on!!)"
6649,"As one might address Speedy Gonzales, endlessly huge",ENORMOUS,"Definition: huge
<s>**ENOR MOUS**<e> (as one might address Speedy Gonzales, i.e. “the fastest mouse in all Mexico” in the cartoon); “endlessly” means first and last letters dropped"
6650,Hope to see Piraeus playing United away,ASPIRE,"*(**PIRAE**<u>**S**); “United (=U, as in UEA, ManU) away” means letter “u” is dropped from anagram, indicated by “playing”"
6651,Low note made by one who jumped over it?,MOON,"Definition: it
MOO (=low, of cattle) + N (=notes, as in NB); the reference is to the nursery rhyme Hey diddle diddle, the cat and the fiddle, the cow jumped over the moon …"
6652,"A blubbery character, Henry gets stuck into whiskey and beer",WHALE,"Definition: A blubbery character
H (=Henry) in [W (=whiskey, as in radio telecommunications) + ALE (=beer)]"
6653,"Little peckers regular features of strip-tease, I’m told!",TITS,"Definition: Little peckers
<s>**T**<r>**I**<p> (“regular features of” means alternate letters only) + homophone (“I’m told”) of “tease”; the “little peckers” of the definition are small birds!"
6654,It’s said to elicit a smile from one about to be shot,CHEESE,"Definition: It’s said to elicit a smile from one about to be shot
Cryptic definition: “about to be shot” refers to having one’s photograph taken"
6655,Blairite organisation‘s spin doctor; fearful woman,PROGRESS,"Definition: Blairite organisation
PR (=spin doctor, i.e. Public relations) + OGRESS (=fearful woman); Progress is a Blairite group within New Labour that was set up in 1996"
6656,Rework script of Spielberg classic to include tragic princess,EDIT,"Definition: Rework script
DI (=tragic princess, i.e. Diana Princess of Wales) in E.T. (=Spielberg classic, i.e. 1982 US film)"
6657,Dregs of bitter in barrels goes sour,TURNS,"Definition: goes sour
<bitte>**R** (“dregs of” here means last letter only) in TUNS (=barrels)"
6658,Corbyn’s first (and last) description of his political movement?,CULT,"Definition: description of his political movement?
**C**<orbyn> (“first” first letter only) + ULT (=last, as in ultimate, ultimo)"
6659,Amateurish painting featuring Northern European river,DANUBE,"Definition: river
[N (=north) in DAUB (=amateurish painting)] + E (=European)"
6660,Repeated it time and time again: education,ITERATED,"Definition: Repeated
IT + ERA (=time, age) + T (=time) + ED (=education, as in B Ed)"
6661,"One possibly struggling on line, having zero memory over",MARLIN,"Definition: One possibly struggling on line
NIL (=zero) + RAM (=memory, in computing); “over” indicates reversal; a marlin is a food fish, hence “one possibly struggling on (fishing) line”"
6662,Rodgers and Hammerstein’s last Illinois performance. The end,NILE,"Definition: Rodgers
<hammerstei>**N** (“last” means last letter only) + IL (=Illinois, i.e. abbreviation) + <performanc>**E** (“the end” means last letter only); the reference is to US record producer Nile Rodgers (1952-)"
6663,21 detailed in error,BOO-BOO,"Definition: error
“TITS (=entry at 21) de-tailed” means last letter dropped from 2 x **BOO**<b> (=tit, i.e. breast colloquially!)"
6664,Billions invested in its flotation; net asset value unknown,NAVY,"Definition: Billions invested in its flotation
NAV (=net asset value) + Y (=unknown, in algebra); cryptically, billions are invested in the navy’s “flotation”, i.e. in building and floating its vessels!"
6665,British university lecturer takes a friend out to go for a walk,AMBULATE,[**B**<ritish> + **U**<niversity> + **L**<ecturer>] in [A + MATE (=friend)]
6666,Wicked outsiders removed from Mount of Olives,EVIL,"Definition: Wicked
Vertical reversal (“mount”) of <o>**LIVE**<s> (“outsiders removed from” means first and last letters are dropped)"
6667,Some superstar comedian turned politician,DEMOCRAT,"Definition: politician
Reversed (“turned”) and hidden (“some”) in “supers**TAR** **COMED**ian”"
6668,Get out of bed about noon to wash,RINSE,"Definition: to wash
N (=noon) in RISE (=get out of bed)"
6669,Special instrument’s raised pitch,SHARP,"Definition: raised pitch
S (=special) + HARP (=instrument)"
6670,Safe // principled chap,PETER,"Definition: Safe // principled chap
Double definition: a peter is a safe, strongbox AND the Peter principle is a concept used in management theory"
6671,"Known for its snakebite, I’d popped into old pub The Scotsman",OPHIDIAN,"Definition: Known for its snakebite
I’D in [O (=old) + PH (=pub, i.e. public house) + IAN (=The Scotsman, i.e. typical Scottish male forename)]"
6672,One grapples with the remnants of the French Resistance,WRESTLER,"Definition: One grapples
W (=with) + REST (=the remnants) + LE (=the French, i.e. a French word for the) + R (=resistance, in physics)"
6673,End of fairytale story upset one in bed,OYSTER,"Definition: one in bed
*(<fairytal>**E** + STORY); “end of” means last letter only; “upset” is anagram indicator; oysters breed or are bred in oyster-beds"
6674,Pirate remix of Elvis (the King),SILVER,"Definition: Pirate
*(ELVIS) + R (=king, i.e. rex); “remix” is anagram indicator; Long John Silver was a pirate"
6675,Torture occasionally gets the right answer,TRUE,"Definition: the right answer
**T**<o>**R**<t>**U**<r>**E** (“occasionally” means alternate letters only are used); true as opposed to false in a game of true or false?"
6676,"Without a question Thérèse, that’s a helluva bust!",RUIN,"Definition: a helluva bust
**R**<aq>**UIN** (=Thérèse, from the novel by Émile Zola; “without a question (=Q)” means letters “aq” are dropped); the “bust” of the definition refers not to cleavage but to e.g. bankruptcy, ruin!"
6677,Taxi driver finally accepted fare in shell suit,CRAB,"Definition: fare in shell suit
<drive>**R** (“finally” means last letter only) in CAB (=taxi); as an edible crustacean, a crab represents “fare (=food) in a shell suit!!”"
6678,Ever tossed out a pair of Dockers?,STEVEDORES,"Definition: a pair of Dockers?
*(EVER TOSSED); “out” is anagram indicator; the “dockers” of the definition are dockworkers, not trousers!"
6679,Leninist leader released? Yahoo,LOUT,"Definition: Yahoo
**L**<enininst> (“leader” means first letter only) + OUT (=released, from prison); the “yahoo” of the definition is not an exclamation but a brutish lout"
6680,A hospital department obstructing Doctor Hoskins going round,AMBIENT,"Definition: going round
[MB (=doctor, i.e. Bachelor of Medicine) + I (=Hoskins, i.e. setter of this puzzle)] in [A + ENT (=hospital department, i.e. ear, nose and throat)]"
6681,Wearing retro Levis or elegant clothes,EROSIVE,"Definition: Wearing
Reversed (“retro”) and hidden (“clothes”) in “l**EVIS OR E**legant”"
6682,"Those picked up in Hackney markets, I’m told",FARES,"Definition: Those picked up in Hackney
Homophone (“I’m told”) of “fairs (=markets)”; the “Hackney” of the definition is a Hackney carriage, taxi"
6683,Soothing drug distributed to ill men,EMOLLIENT,"Definition: Soothing
E (=drug, i.e. ecstasy) + *(TO ILL MEN); “distributed” is anagram indicator"
6684,Atrocious man popular round America,HEINOUS,"Definition: Atrocious
HE (=man) + IN (=popular) + O (=round, pictorially) + US (=America)"
6685,"Back, bottom or side but not centre",ENDORSE,"Definition: Back
END (=bottom, e.g. of list) + OR + <s>**ID**<e> (“not centre” means all middle letters are dropped); the “back” of the definition is a verb meaning support, approve"
6686,I glance about like one watching over you?,ANGELIC,"Definition: like one watching over you?
*(I GLANCE); “about” is anagram indicator; your guardian angel watches over you"
6687,Hoskins has to crack the king’s disease or die,GIVE OUT,"Definition: die
I’VE (=Hoskins has to, i.e. the setter of this puzzle) in GOUT (=king’s disease, i.e. cause by high living)"
6688,One following Long John Silver along the beach?,FOOTPRINT,"Definition: One following Long John Silver along the beach?
Cryptic definition: as a one-legged pirate, Long John Silver would leave behind a single footprint!"
6689,Country said to prefer game to duck,RURAL,"Definition: Country 
O-RAL (=said, spoken); “prefer game (=RU, i.e. rugby union) to duck (=O, i.e. zero score in cricket)” means that letter “o” is replaced by “ru”"
6690,Give back small profits,RETURNS,"Definition: profits
RETURN (=give back) + S (=small)"
6691,Fills undies with bit of radish as stuffing,THRONGS,"Definition: Fills
**R**<adish> (“bit of” means first letter only) in THONGS (=undies)"
6692,Republican’s opening play with May?,TORY,R (=Republican) in TOY (=play (with)); the May of the definition is Theresa May
