,Clue,Answer,Explanation
8619,"Once liberal, now almost completely reactionary? (6)",NEOCON,"Definition: Once liberal, now almost completely reactionary?
A charade of NEOC, an anagram (‘liberal’) of ‘once’ plus ON, a reversal (‘reactionary’) of ‘NO[w]’ minus its last letter (‘almost completely’), with an &lit definition."
8620,"Film and its originators? (3,9)",THE PRODUCERS,"Definition: Film
Mel Brooks’ 1967 film, which became a musical, which became a film; and any film will have a producer or producers."
8621,"Again and again, penniless bloke arrives at square dances (3-3-4)",CHA-CHA-CHAS,"Definition: dances
CHA[p] (‘bloke’) minus the P (‘peniless’), three times (‘again and again’) plus S (‘square’)."
8622,"Not just any Tory leader in court (3,5)",THE HAGUE,"Definition: court
A charade of THE (‘not just any’) plus HAGUE (, ‘Tory leader’). The city, among other features, is the home of the Supreme Court of the Netherlands,"
8623,"Italian renounced fussy puritanism, being hot under the collar (2,2,4)",UP IN ARMS,"Definition: hot under the collar
An anagram (‘fussy’) of ‘puritanism’ minus IT (‘Italian renounced’)."
8624,"With fleece surrounding one, being drawn down by gravity? (6)",SKIING,"Definition: With fleece surrounding one, being drawn down by gravity?
A charade of SKIIN, an envelope (surrounding’) of I (‘one’) in SKIN (‘fleece’; if you find the sheepish sense too loose, try the swindle sense); plus G (‘gravity’), with an elaborate &lit definition."
8625,"Tenor misses opening of Götterdämmerung, a dotty little thing (6)",DOMINO,"Definition: a dotty little thing
A subtraction: DOMIN[g]O (Plácido, ‘tenor’ for most of his career, although now more of a baritone) minus the G (‘missing the opening of **G**ötterdämmerung’),with a cryptic definition."
8626,Revealed in indiscreet circle (4),DISC,"Definition: circle
A hidden answer in ‘in**DISC**reet’."
8627,What‘s to forgive? (6),PARDON,"Definition: What
Double definition."
8628,"Poor firm in a cheerful mood (4,2)",HARD UP,"Definition: Poor
A charade of HARD (‘firm’) plus UP (‘in a cheerful mood’)."
8629,Power line in front of boat (4),PROW,"Definition: front of boat
A charade of P (‘power’) plus ROW (‘line’)."
8630,It’s one evil fuse box (10),TELEVISION,"Definition: box
An anagram (‘fuse’) of ‘its one evil’."
8631,Island represented by Oberon (6),BORNEO,"Definition: Island
An anagram (‘re-presented’) of ‘Oberon’. ‘By’ does not sit very comfortably in the clue."
8632,Record collection formed by shrewd American composer (8),ARCHIVES,"Definition: Record collection
A charade of ARCH (‘shrewd’) plus IVES (Charles, ‘American composer’)."
8633,Arson clue possibly revealing criminal (9),LARCENOUS,"Definition: criminal
An anagram (‘possibly’) of ‘arson clue’."
8634,"One spy that is now clear (1,3)",I SEE,"Definition: that is now clear
A charade of I (‘one’) plus SPY (‘see’)."
8635,Start to sink lower in boat (4),SCOW,"Definition: boat
A charade of S (‘start to **S**ink’) plus COW (‘lower’ Hard cheese, arib)."
8636,Brief report translated for Welsh fans (9),NEWSFLASH,"Definition: Brief report
Nine letters with only two vowels? It can’t possibly be an anagram. But an anagram (‘translated’) it is, of ‘Welsh fans’."
8637,Settle Beethoven’s concerto? Not entirely (8),ENSCONCE,"Definition: Settle
A hidden answer (‘not entirely’) in ‘Beethov**EN’S CONCE**rto’)."
8638,Area of low pressure in the Channel? (6),TROUGH,"Definition: Area of low pressure
Double definition."
8639,I have lead for phone receivers — without change (10),FIVEPENCES,"Definition: change
Some careful parsing needed here: an envelope (‘without’) of I’VE (‘I have’) plus P (‘lead for **P**hone’) in FENCES (‘receivers’ of stolen goods’)."
8640,Place for second prize (4),SPOT,"Definition: Place
A charade of S (‘second’) plus POT (‘prize’)."
8641,Make fun of articles in this country (6),GUYANA,"Definition: this country
A charade of GUY (‘make fun of’) plus AN A (indefinite ‘articles’)."
8642,Round shot in tree or shrub (6),MYRTLE,"Definition: shrub
A reversal (’round’) of ELTRYM, an envelope (‘in’) of TRY (‘shot’) in ELM (‘tree’)."
8643,Climbing frame formed by erecting a piece of wood? (7),PERGOLA,"Definition: Climbing frame
A charade of PER (‘by’) plus GOLA, a reversal (‘erecting’ in a down light) of A LOG (‘a piece of wood’). The frame is for climbing plants, such as roses"
8644,Argument over a name for a tree (5),ROWAN,"Definition: a tree
A charade of ROW (‘argument’) plus ‘a’ plus N (‘name’)."
8645,Exhausted couple boarding old vessel (7),OUTWORN,"Definition: Exhausted
An envelope (‘boarding’) of TWO (‘couple’) in O (‘old’) plus URN (‘vessel’)."
8646,Notice failing to provide guidance (6),ADVICE,"Definition: guidance
A charade of AD (‘notice’) plus VICE (‘failing’)."
8647,Is music centre occupying sad sack? (9),DISMISSAL,"Definition: sack
An envelope (‘occupying’) of ‘is’ plus S (‘mu**S**ic centre’) in DISMAL (‘sad’)."
8648,I want to hear from you in the linguistics unit (7),PHONEME,"Definition: the linguistics unit (7)
PHONE ME (‘I want to hear from you’)."
8649,"Blackpool attraction — cheap reusable rock (8,5)",PLEASURE BEACH,"Definition: Blackpool attraction
An anagram (‘rock’ – awkward placement) of ‘cheap reusable’. It is an amusement park."
8650,Awkward note on 4th of July (9),CROTCHETY,"Definition: Awkward
A charade of ~~CROCHET~~ *CROTCHET *(musical ‘note’ identified by duration) plus Y (‘4th of Jul**Y**‘)"
8651,"Louis XIV registered last in Strasbourg (3,4)",SUN KING,"Definition: Louis XIV
A charade of SUNK IN (‘registered’) plus G (‘last in Strasbour**G**‘)."
8652,Content with shaking fist? Speak about it (7),SATISFY,"Definition: Content
An envelope (‘about it’) of TISF, an anagram (‘shaking’) of ‘fist’ in SAY (‘speak’)."
8653,Gentleman of Verona taking end of clothes brush aside (7),SIGNORE,"Definition: Gentleman of Verona
Just when you thought it was time to brush up your Shakespeare, we have a real Italian. A charade of S (‘end of clothe**S**‘) plus IGNORE (‘brush aside’). Note that SIGNORE is a variant of SIGNOR, single (the number, not necessarily the marital state); the plural would be SIGNORI."
8654,A new cleric from South America (6),ANDEAN,"Definition: from South America
A charade of ‘a’ plus N (‘new’) plus DEAN (‘cleric’)."
8655,Start filming here? (5),ONSET,"Definition: Start
ON SET (‘filming here’). Familiar."
8656,"Spot for revealing thong in front of group? (5,4)",STRIP CLUB,"Definition: Spot for revealing
A charade of STRIP (‘thong’) plus CLUB (‘group’)."
8657,Breaks sculptures (5),BUSTS,"Definition: Breaks
Double definition."
8658,"Ring man once your lad arranges supply (5,3,7)",SUGAR RAY LEONARD,"Definition: Ring man once
An anagram (‘supply’ – in a supple manner) of ‘your lad arranges’, for the boxer."
8659,Short story gripping English student group (4),YEAR,"Definition: student group
An envelope (‘gripping’) of E (‘English’) in YAR[n] (‘story’) minus the last letter (‘short’)."
8660,With model after love at first sight (8),LANDMARK,"Definition: sight
A charade of L (‘**L**ove at first’) plus AND (‘with’) plus MARK (‘model’)."
8661,"Move back in June — decor terrible, on reflection (9)",RETROCEDE,"Definition: Move back
A hidden (‘in’) reversed (‘on reflection’) answer in ‘Jun**E DECOR TER**rible’."
8662,"Score as recorded, following header from Man United (5)",MUSIC,"Definition: Score
A charade of M (‘header from **M**an) plus U (‘united’) plus SIC (‘as recorded’)."
8663,Wood in church needing a lot of repair (5),CEDAR,"Definition: Wood
A charade of CE (‘Church’ of England) plus DAR[n] (‘repair’) cut short (‘a lot of’)."
8664,"Plots mum and dad start to rake with interest in retirement (3,6)",BAR GRAPHS,"Definition: Plots
A reversal (‘in retirement’) of SH (‘mum’ as a command) plus PA (‘dad’) plus R (‘start to **R**ake’) plus GRAB (‘interest’)."
8665,Caught opening pair for Australia out with tail (8),CAUDATED,"Definition: with tail
A charade of C (‘caught’) plus AU (‘opening pair for **AU**stralia’) plus DATED (‘out’)."
8666,Quickly like a post at the beginning (4),ASAP,"Definition: Quickly
A charade of AS A (‘like a’) plus P (‘**P**ost at the beginning’). Like SSSI in the Brummie yesterday, the use of an abbreviation (in this case of as soon as possible) is not to everyone’s liking, with the enumeration (4)."
8667,First to read new Little Miss Punk children’s book (15),RUMPELSTILTSKIN,"Definition: children’s book
A charade of R (‘first to **R**ead’) plus UMPELSTILTSKIN, an anagram (‘new’) of ‘little miss punk’. The answer is a character and the tale in which he appears; there may well be a book with this title."
8668,Rod Stewart’s gutted with track (5),STRUT,"Definition: Rod
A charade of ST (‘**S**tewar**T**‘s gutted’) plus RUT (‘track’)."
8669,"Thin buttery layer, essentially on fatty roll (5,4)",SPARE TYRE,"Definition: fatty roll
A charade of SPARE (‘thin’) plus TY (‘but**T**ery la**Y**er essentially’) plus RE (‘on’)."
8670,"One son wearing pair of smalls close to lady, getting wet (5)",SISSY,"Definition: wet
An envelope (‘wearing’) of I (‘one’) plus S (‘son’) in SS (‘pair of smalls’) plus Y (‘close to lad**Y**‘)."
8671,Now powerful outrage upset conservationists (7),REGNANT,"Definition: Now powerful
A charade of REGNA, a reversal (‘upset’) of ANGER (‘outrage’) plus NT (‘National Trust, ‘conservationists’)."
8672,Pull up grass here? (4),PARK,"Definition: Pull up
Double definition."
8673,Live wire (4),LEAD,"Definition: Live
Double definition (“to lead a sheltered life”)."
8674,Singers need pieces of 15 to cover live Adele hit? (10),BALLADEERS,"Definition: Singers
An envelope (to cover’) of L (‘live’) plus LADEE, an anagram (‘hit’) of ‘Adele’ in BARS (‘pieces of 15’ – MUSIC)."
8675,"Drink by mayor and old drunk (6,4)",BLOODY MARY,"Definition: Drink
An anagram (‘drunk’) of ‘by mayor’ plus ‘old’."
8676,Insects regularly suck on horses (7),SCARABS,"Definition: Insects
A charade of SC (‘regularly **S**u**C**k’) plus ARABS (‘horses’)."
8677,Party with thrills for partners (9),SIDEKICKS,"Definition: partners
A charade of SIDE (‘part’) plus KICKS (‘trills’)."
8678,Do specify books for competition (10),TOURNAMENT,"Definition: competition
A charade of TOUR (‘do’; I suppose one might say “on Wednesday we do Germany”) plus NAME (‘specify’) plus NT (‘books’)."
8679,"Rock star beds her, ignoring top birds (10)",REDBREASTS,"Definition: birds
An anagram (‘rock’) of ‘star beds [h]er’, minus the first letter of the last word (‘ignoring top’)."
8680,They give information for meeting people: funny people! (9),RACECARDS,"Definition: They give information for meeting
A charade of RACE (‘people’) plus CARDS (‘funny people’)."
8681,Moon was one day on right: no sun in season (7),DRUMMER,"Definition: Moon was one
A charade of D (‘day’) plus R (‘right’) plus [s]UMMER (‘season’) minus the S (‘no sun’). The definition refers to Keith Moon, onetime drummer for the Who."
8682,"I don’t know Basic code (4,3)",PASS KEY,"Definition: code
A charade of PASS (‘I don’t know’) plus KEY (‘basic’)."
8683,Number one across North Carolina and number two in Washington (5),PENCE,"Definition: number two in Washington
An envelope (‘across’) of NC (‘North Carolina’) in PEE (‘number one’), for Mike Pence, the current US Vice President."
8684,Girl lives in city (4),LISA,"Definition: Girl
An envelope (‘in’) of IS (‘lives’) in LA (‘city’)."
8685,Issue with looker left out of Vogue (4),STYE,"Definition: Issue with looker
A subtraction: STY[l]E (‘vogue’) minus the L (‘left out’). The ‘looker’ is an eye."
8686,Hand over a scene describing The Great Dictator? (7),FASCIST,"Definition: describing The Great Dictator
An envelope (‘over’) of ‘a’ plus SC (‘scene’ – and abbreviation not in Chambers) in FIST (‘hand’)."
8687,Black bishop rings Times about Young Conservatives (7),BOYCOTT,"Definition: Black
An envelope (‘about’) of YC (‘Young Conservatives’) in B (‘bishop’) plus OO (‘rings’) plus TT (‘times’)."
8688,Record first of fifty-one starters for Le Mans (4),FILM,"Definition: Record
A charade of F (‘first of** F**ifty-‘) plus I (“-one’) plus LM (‘starters for **L**e **M**ans)."
8689,A single rock’s hiding top lady’s shorts (3-7),ONE-REELERS,"Definition: shorts
An envelope (‘hiding’) of [h]ER (‘lady’s’) minus the first letter (‘top’ in the sense of remove the top from) in ONE (‘a single’) plus REELS (‘rock’s’ – the apostrophe is to mislead, I think)."
8690,Rogue gunmen’s state (6),RASCAL,"Definition: Rogue
A charade of RA’S (Royal Artillery, ‘gunmen’s) plus CAL (California, ‘state’)."
8691,Community on holiday like beds in caravans (8),FOLDAWAY,"Definition: like beds in caravans
A charade of FOLD (‘community’) plus AWAY (‘on holiday’)."
8692,Friend’s about to tolerate knockabout antics (9),SLAPSTICK,"Friend’s about to tolerate knockabout antics (9)
A charade of SLAP, a reversal (‘about’) of PAL’S (‘friend’s’) plus STICK (‘tolerate’)."
8693,Exponent of 14 fell defending a service (5),KARNO,"Definition: Exponent of 14
An envelope (‘defending’) of ‘a’ plus RN (Royal Navy, ‘service’) in KO (knock out, ‘fell’). For the definition, see ."
8694,Tender chest after scrubbing front (5),OFFER,"Definition: Tender
A subtraction: [c]OFFER (‘chest’) minus the first letter (‘after scrubbing front’)."
8695,Writer’s Spanish article pricks faint public interest (9),LIMELIGHT,"Definition: public interest
An envelope (‘pricks’) of I’M (I am, the writer is, ‘writer’s’) plus EL (‘Spanish article’) in LIGHT (‘faint’)."
8696,Wag papers etc during trick (8),COMEDIAN,"Definition: Wag
An envelope (‘during’) of MEDIA (‘papers etc’) in CON (‘trick’)."
8697,Cup-and-ball in past helping child in tavern (6),POTBOY,"Definition: helping child in tavern
A charade of POT (‘cup’) plus BOY, an envelope (‘in’) of O (‘ball’) in BY (‘past’)."
8698,They clean tables with excellent mops (10),WAITRESSES,"Definition: They clean tables
A charade of W (‘with’) plus AI (A1, ‘excellent’) plus TRESSES (‘mops’ of hair)."
8699,"State‘s mean, cutting time (4)",AVER,"Definition: State
A subtraction: AVER[age] (‘mean’) minus AGE (‘cutting time’)."
8700,Improved script about western ceremony (7),REWRITE,"Definition: Improved script
A charade of RE (‘about’) plus W (‘western’) plus RITE (‘ceremony’)."
8701,"Fatty Arbuckle, initially poised, cracks up (7)",ADIPOSE,"Definition: Fatty
A charade of A (‘**A**rbuckle initially’) plus DIPOSE, a anagram (‘cracks up’) of ‘poised’."
8702,Joe’s over in a small sports bar serving woman (7),ABIGAIL,"Definition: serving woman
An envelope (‘in’) of IG, a reversal (‘over’) of GI (‘Joe’) in ‘a’ plus BAIL (‘small sports bar’, cricket)."
8703,Dandy perhaps stuffs old note in volume (5),COMIC,"Definition: Dandy perhaps
An envelope (“stuffs ”’ in’) of O (‘old’) plus MI (‘note’ of the sol-fa) in CC (cubic centimetres, ‘volume’).The DANDY was a British kid’s comic."
8704,Notice books in the 19? (7),SPOTLIT,"Definition: in the 19
A charade of SPOT (‘notice’) plus LIT (literature, ‘books’)."
8705,Ollie nervously hosts northern playwright (6),O’NEILL,"Definition: playwright
An envelope (‘hosts’) of N (‘northern’) in OEILL, an anagram (‘nervously’) of ‘Ollie’."
8706,"In the Channel Islands everyone has a duty to arrange transport (4,1,4)",CALL A TAXI,"Definition: arrange transport
An envelope (‘in’) of ALL (‘everyone’) plus ‘a’ plus TAX (‘duty’) in CI (‘Channel Islands’)."
8707,Ruler found in school ground (7),TERRAIN,"Definition: ground
An envelope (‘found in’) of ER (the Queen, ‘ruler’) in TRAIN (‘school’)."
8708,He wants things just so ropes etc fit in buggy (13),PERFECTIONIST,"Definition: He wants things just so
An anagram (‘buggy’) of ‘ropes etc fit in’."
8709,MC occasionally bears gift after promotion (9),PRESENTER,"Definition: MC
I think this must be a charade of PRESENT (‘gift’) plus ER ( ‘occasionally b**E**a**R**s’), with ‘after promotion’ indicating the order of the particles."
8710,"Pay for a, say, revolting series of frames (7)",FOOTAGE,"Definition: series of frames
A charade of FOOT (‘pay for’) plus ‘a’ plus GE, a reversal (‘revolting’) of EG (‘say’)."
8711,Shed light on old school straddling state borders (7),EXPOSED,"Definition: Shed light on
An envelope (‘straddling’) of SE (‘**S**tat**E** borders’) in EX (‘old’) plus POD (‘school’ eg. of whales)."
8712,Cleans feet crossing river (7),HOOVERS,"Definition: Cleans
An envelope (‘crossing’) of R (‘river’) in HOOVES (‘feet’)."
8713,"Like early 10s, one’s rising fast (6)",SILENT,"Definition: Like early 10s
A charade of SI, a reversal (‘rising’ in a down light) of I’S (‘one’s’) plus LENT (‘fast’)."
8714,Stump male in role reversal (5),TRAMP,"Definition: Stump
An envelope (‘in’) of M (‘male’) in TRAP, a ‘reversal’ of PART (‘role’)."
8715,Holds up dispatches about American power (8),SUSPENDS,"Definition: Holds up
An envelope (‘about’) of US (‘American’) plus P (‘power’) in SENDS (‘dispatches’)."
8716,Lots to go with the horn? (6),PLENTY,"Definition: Lots
A reference to the horn of PLENTY."
8717,"Spray that, it’s commonly said, can smooth your locks (8)",AIRBRUSH,"Definition: Spray
With a dropped H (‘it’s commonly said’) it could be HAIRBRUSH (‘can smooth your locks’)."
8718,Damage on panel (6),INJURY,"Definition: Damage
A charade of IN (‘on’) plus JURY (‘panel’)."
8719,"Saying goodbye, going on holiday (5-6)",LEAVE-TAKING,"Definition: Saying goodbye
Definition and literal interpretation."
8720,Plan to screen one experimental programme (5),PILOT,"Definition: experimental programme
An envelope (‘to screen’) of I (‘one’) in PLOT (‘plan’)."
8721,"Various ideas, part worked out (9)",DISPARATE,"Definition: Various
An anagram (‘worked out’) of ‘ideas part’."
8722,"Edward, for one, who owned up (9)",CONFESSOR,"Definition: Edward
Double definition. ‘One’ seems to want to join both definitions. Edward the Confessor was an eleventh century Anglo-Saxon king."
8723,Dismisses sound of instrument (5),SACKS,"Dismisses sound of instrument (5)
A homophone (‘sound of’) SAX (saxophone, ‘instrument’)."
8724,"A case for the new member of the pack (3,2,6)",ACE OF HEARTS,"Definition: member of the pack
An anagram (‘new’) of ‘a case for the’."
8725,Please ask for help to challenge decision (6),APPEAL,"Definition: Please
Triple definition."
8726,"Gap made by cutter, altogether? (2,1,5)",AS A WHOLE,"Definition: altogether?
A SAW HOLE."
8727,Second in importance (6),MOMENT,"Definition: Second
Double definition. Very good of its kind."
8728,Mournful dope engaged by factory (8),PLANGENT,"Definition: Mournful
An envelope (‘engaged by’) of GEN (information, ‘dope’) in PLANT (‘factory’)."
8729,"Slow speed of house conveyancer (6,4)",SNAIL’S PACE,"Slow speed of house conveyancer (6,4)
Cryptic definition."
8730,Improve speed of download online (10),STREAMLINE,"Definition: Improve speed of
A charade of STREAM (‘download’) plus (‘on’- in a down light) -‘line’."
8731,"Vantage point, one adopted by Jane (5)",EYRIE,"Definition: Vantage point
An envelope (‘adopted by’) of I (‘one’) in EYRE (‘Jane’)"
8732,"Tackling headstands, us? A sad disappointment (4,3,5)",DUST AND ASHES,"Definition: A sad disappointment
An anagram (‘tackling’) of ‘headstands us’."
8733,"Where a tricky problem has had a good kicking? (4,5)",LONG GRASS,"Where a tricky problem has had a good kicking? (4,5)
Cryptic definition; a reference to the expression “to kick into the long grass”, which apparently means to postpone indefinitely dealing with a difficult problem."
8734,Part of speech advocating abolition of New York body (4),NOUN,"Definition: Part of speech
NO U.N."
8735,"Repeatedly, you almost bounce up and down (2-2)",YO-YO,"Definition: bounce up and down
‘YO[u]’ minus the last letter (‘almost’) twice (‘repeatedly’)."
8736,"Offer that spoils a so far clear round (5,7)",FIRST REFUSAL,"Definition: Offer
Definition and literal interpretation, in reference to dressage."
8737,Mother’s fish served with a single cheese (10),MASCARPONE,"Definition: cheese
A charade of MA’S (‘mother’s’) plus CARP (‘fish’) plus ONE (‘a single’)."
8738,Remarkable prettiness is long lasting (10),PERSISTENT,"Definition: long lasting
An anagram (‘remarkable’?) of ‘prettiness’."
8739,"On the other hand, afterwards gets at least some profit (4,5)",THEN AGAIN,"Definition: On the other hand
A charade of THEN (‘afterwards’) plus A GAIN (‘at least some profit’)."
8740,Man taking some red wine (5),EDWIN,"Definition: Man
A hidden (‘taking some’) answer in ‘r**ED WIN**e’."
8741,Prize tree that’s on hand (4),PALM,"Definition: Prize
Triple definition."
8742,Small girl one didn’t want delivered (4),SPAM,"Definition: one didn’t want delivered
A charade of S (‘small’) plus PAM (‘girl’). The definition does not quite make it."
8743,"Nation excited with charmer like Justin Trudeau (5,8)",NORTH AMERICAN,"Definition: like Justin Trudeau
An anagram (‘excited’) of ‘nation’ plus ‘charmer’."
8744,Umpteenth US evangelical stifles praise (7),ENTHUSE,"Definition: praise
A hidden answer in ‘umpte**ENTH US E**vangelical’."
8745,"Local’s stripped down to nothing in Spain, giving patriotic song (1,6)",O CANADA,"Definition: patriotic song
A charade of OCA (‘l**OCA**l stripped down’) plus NADA (‘nothing in Spain’)."
8746,Illicitly loots workman’s implements (5),TOOLS,"Definition: workman’s implements
As simple an anagram (‘illicitly’?) as they come, of ‘loots’."
8747,"Time lag I suffered to overcome this? (3,5)",AGE LIMIT,"Definition: this?
An anagram (‘suffered’?) of ‘time lag I’, with a not very convincing extended definition."
8748,"Nervously hint at lawsuit, then (2,4,4)",IN THAT CASE,"Definition: then
~~A definition and literal interpretation, although I am not sure what ‘nervously’ thinks it is doing.~~ *As pointed out by Quirister @1, this is IN THAT, an anagram (‘nervously’) of ‘hint at’ plus CASE (‘lawsuit’)*."
8749,Former prime minister – no leader – in retreat (4),LAIR,"Definition: retreat
I was half-expecting a Canadian Prime Minister, but it is Tony [B]LAIR minus the first letter (‘no leader’)."
8750,Teas consumed? (4),EATS,"Definition: Teas consumed?
An anagram (‘consumed’) of ‘teas’. *I should have pointed out that EATS is to be taken as a noun.*"
8751,"Deign to advance one letter, with organ enclosed in posting (10)",DELIVERING,"Definition: posting
An envelope (‘with … enclosed’) of LIVER (‘organ’) in DEIGN, which is ‘deign’ with the N moved up (‘to advance one letter’)."
8752,Mountain folk live among giants (8),TIBETANS,"Definition: Mountain folk
An envelope (‘among’) of BE (‘live’) in TITANS (‘giants’)."
8753,American poet finds path around lake (5),PLATH,"Definition: American poet
An envelope (‘around’) of L (‘lake’) in ‘path’, for the poet Sylvia."
8754,Composer with some dross in Italian (7),ROSSINI,"Definition: Composer
A hidden (‘with some’) answer in ‘d**ROSS IN I**talian’."
8755,"To make up story about king, head of Númenor: this author did! (7)",TOLKIEN,"Definition: this author did!
A charade of TOLKIE, an envelope (‘about’) of K (‘king’) in TO LIE (‘to make up story’); plus N (‘head of **N**úmenor’), with an extended definition. Note that this clue has what I refer to as an extended definition, or a semi-&lit, in that ‘this author did’ does not contribute to the wordplay. 25D is a true &lit, in that the entire clue may be read as wordplay or definition."
8756,Rising sun soon heated coastal resort (8-2-3),SOUTHEND-ON-SEA,"Definition: coastal resort
An anagram (‘rising’?) of ‘sun soon heated’."
8757,"Declines surgery: pets only half sedated (4,3)",OPTS OUT,"Definition: Declines
A charade of OP (‘surgery”) plus TS (‘pe**TS** only half’) plus OUT (‘sedated’)."
8758,"72 hours or so ago, child born then has far to go (8)",THURSDAY,"72 hours or so ago, child born then has far to go (8)
This crossword being published in the Observer on Sunday, we have to set our calendar from that, even if not actually solving on that day. That then takes us to Thursday, and the appropriate line of the common version of the nursery rhyme “Monday’s Child”."
8759,Does away with lines on a graph (4),AXES,"Definition: Does away with
Double definition."
8760,"Old, anguished, wretched: there’s nothing to add (6,4)",ENOUGH SAID,"Definition: there’s nothing to add
An anagram (‘wretched’) of O (‘old’) plus ‘anguished’."
8761,"Criminal lawyer hides after considering everything (2,3)",IN ALL,"Definition: after considering everything
A hidden answer in ‘crim**INAL L**awyer’."
8762,"In AA, I mean to raise condition (7)",ANAEMIA,"Definition: condition
An envelope (‘in’) of NAEMI, a reversal (‘to raise’ in a down light) of ‘I mean’ in ‘AA’."
8763,"Direction borders on conservative in Romeo and Juliet adaptation (4,4,5)",WEST SIDE STORY,"Definition: Romeo and Juliet adaptation
A charade of WEST (‘direction’) plus SIDES (‘borders’) plus TORY (‘conservative’)."
8764,"Pursuit in which diet is foiled? (6-3,4)",EASTER EGG HUNT,"Definition: Pursuit
I can only suppose that this is a cryptic reference to foil-covered chocolate Easter eggs, in which case topicality must be the main excuse for the clue."
8765,"Measure that monitors monitors? (6,4)",SCREEN SIZE,"Definition: Measure
Please tell me that I am missing out on something. If this is the right answer, it looks like a charade of SCREENS (‘the first ‘monitors’) plus IZE, an unannounced homophone of EYES (‘monitors’). The definition is not too hot, either, even if it is extended. Perhaps I am over-analysing in looking for a wordplay, and the clue was intended as just a cryptic definition. In that case, the first ‘monitors’ would be a verb, and chosen for the repetition rather than its meaning. *The (marginally better, in my opinion) solution is SCREEN TIME*."
8766,"Zane’s gutted, with chafed nipple in airship (8)",ZEPPELIN,"Definition: airship
A charade of ZE (‘**Z**an**E**‘s gutted’) plus PPELIN, an anagram (‘chafed’?) of ‘nipple’. Poor Zane."
8767,A billion tacos cooked with this condiment? (7),TABASCO,"Definition: this condiment?
An anagram (‘cooked’) of ‘a’ plus B (‘billion”) plus ‘tacos’."
8768,Suppose I’m a gin enthusiast primarily (7),IMAGINE,"Definition: Suppose
What could be more simple? “A charade of ‘I’m a gin’ plus E (‘**E**nthusiast primarily’)."
8769,"Playing whist, void of hearts, trump’s opening: another card, please (5)",TWIST,"Definition: another card, please
An anagram (‘playing’) of ‘w[h]ist minus the H (‘void of hearts’) plus T (‘**T**rump’s opening’). I learn that only in the British version of the card game twenty-one, called pontoon, is TWIST used to request another card."
8770,Suitor that’s utterly desirable at first? (4),STUD,"Definition: Suitor that’s utterly desirable at first?
Initial letters (‘at first’) of ‘**S**uitor **T**hat’s **U**tterly **D**esirable’, with an &lit definition."
8771,"Nothing further to say, it is what it is? (5,4)",THAT’S THAT,"Definition: Nothing further to say
Definition and literal interpretation."
8772,Pool side (4),BANK,"Pool side (4)
Cryptic definition: the cushion of a pool table."
8773,"Curved path soldier left, snake around it (8)",PARABOLA,"Definition: Curved path
A charade of PARA (‘soldier’) plus BOLA, an envelope (‘around it’) of L (‘left’) in BOA (‘snake’)."
8774,Bird scoffing odd bits of this cream (6),LOTION,"Definition: cream
An envelope (‘scoffing’) of TI (‘odd bits of **T**h**I**s’) in LOON (‘bird’)."
8775,"Fine to pocket, say, the amount left (6)",LEGACY,"Definition: the amount left 
An envelope (‘to pocket’) of EG (‘say’) in LACY (‘fine’)."
8776,Fancy chaps gripping pot sideways? (4-4),TURN-OFFS,"Definition: sideways?
An envelope (‘gripping’) of URN (‘pot’) in TOFFS (‘fancy chaps’). The definition must be read as ‘side ways’ – off the main road."
8777,"Not bubbling, American gas (6)",FLATUS,"Definition: gas
A charade of FLAT (‘not bubbling’) plus US (‘American’)."
8778,"Humbling, as big end shatters (8)",DEBASING,"Definition: Humbling
An anagram (‘shatters’) of ‘as big end’."
8779,Sorry we had to bury gag (8),WRETCHED,"Definition: Sorry
An envelope (‘to bury’) of RETCH (‘gag’) in WE’D (‘we had’)."
8780,Shortly book place serving cakes? (6),ECCLES,"Definition: Shortly book
Double definition, both of which might require a little explanation: an abbreviation of the Bible book of Ecclesiates, and a town in the Greater Manchester area which gives its name to the raisin-filled Eccles cake."
8781,"Blowing trousers apart, fine currents of warm wind (8)",CHINOOKS,"Definition: currents of warm wind
An envelope (‘blowing … apart’) of OK (‘fine’) in CHINOS (‘trousers’)."
8782,"Distinguished performer carrying you once, an enduring ride (6)",STAYER,"Definition: an enduring ride
An envelope (‘carrying’) of YE (‘you once’) in STAR (‘distinguished performer’). The definition probably refers to a racehorse."
8783,Islander protesting at endless filth? (8),ANTIGUAN,"Definition: Islander
A charade of ANTI (‘protesting at’) plus GUAN[0] (‘filth’) minus its last letter (‘mostly’)."
8784,"Football club after credit by the sound of it — no team players! (4,6)",LONE WOLVES,"Definition: no team players
A charade of LONE, a homophone (‘by the sound of it’) of LOAN (‘credit’) plus WOLVES (Wolverhampton Wanderers, ‘football team’)."
8785,Point went with short screws (5-4),NORTH-WEST,"Definition: Point
An anagram (‘screws’) of ‘went’ plus ‘short’."
8786,Draw suspicion (5),TRACE,"Definition: Draw
Double definition."
8787,A collection of facts and figures not entirely inspiring chap to be resolute (7),ADAMANT,"Definition: resolute
An envelope (‘inspiring’) of MAN (‘chap’) in ‘a’ plus DAT[a] (‘collection of facts and figures’) minus its last letter (‘not entirely’)."
