,Clue,Answer,Explanation
5561,Chain of supermarkets in Egypt runs regular adverts at first (6),SIERRA,"Definition: Chain
S[upermarkets] I[n] E[gypt] R[uns] R[egular] A[dverts]"
5562,Open prison completed (6),CANDID,"Definition: Open
CAN (prison) + DID (completed)"
5563,"Those covering a passage, say? (9,5)",QUOTATION MARKS,"Definition: Those covering a passage, say
Cryptic definition"
5564,"Force in Metropolitan Police evacuating London, initially (5)",IMPEL,"Definition: Force
I[n] M[etropolitan] P[olice] E[vacuating] L[ondon]"
5565,"Thrashing, falling down (5-4)",GOING-OVER,"Definition: Thrashing
Double definition"
5566,Rush to invest Russian capital in property available? (7),TORRENT,"Definition: Rush
R[ussian] in (to invest…in) TO RENT (property available)"
5567,Ample misrepresentation around outsiders in Romania (7),LIBERAL,"Definition: Ample
R[omani]A in (around) LIBEL (misrepresentation)"
5568,Sphere in concrete ending on platform (5),REALM,"Definition: Sphere
REAL (concrete) + [platfor]M"
5569,Where to go when caption is blurred? (9),OPTICIANS,"Definition: Where to go when caption is blurred?
Anagram (blurred) of CAPTION IS. Normally I would not think much of ‘blurred’ as an anagram indicator but in this splendid clue I am ready to accept it."
5570,Majesty abandoning sergeants (9),GREATNESS,"Definition: Majesty
Anagram (abandoning) of SERGEANTS"
5571,Move woman’s garment (5),SHIFT,"Definition: Move
Double definition"
5572,"Clean space, it has been tidied up (7)",ASEPTIC,"Definition: Clean
Anagram (has been tidied up) of SPACE IT"
5573,"Item left covered in diamonds behind paintings, say? (7)",ARTICLE,"Definition: Item
ART (paintings, say) + L (left) in (covered in) ICE (diamonds)"
5574,"Perhaps driving north, goddess appearing in the flesh (9)",INCARNATE,"Definition: in the flesh
IN CAR (perhaps driving) + N (north) +ATE (goddess appearing). Ate in Greek mythology is the goddess who personifies ruin, folly, and delusion."
5575,A shade uncomfortable at first in video (5),TAUPE,"Definition: A shade
U[ncomfortable] in (in) TAPE (video)"
5576,"Schmaltz in broadcast, one way of thinking (14)",SENTIMENTALITY,"Definition: Schmaltz
SENT (broadcast) + I (one) + MENTALITY (way of thinking)"
5577,"Capital drug investigation (5,4)",UPPER CASE,"Definition: Capital
UPPER (drug) + CASE (investigation)"
5578,"Turner capturing Latin leader, Spanish character (5)",TILDE,"Definition: Spanish character
L[atin] in TIDE (turner)"
5579,Performer balancing on this has to grip the elastic (9),TIGHTROPE,"Definition: Performer balancing on this
Anagram (elastic) of TO GRIP THE"
5580,"In error, I electrified window (5)",ORIEL,"Definition: window
Hidden word"
5581,County after game to fix for a lot of money (9),MEGABUCKS,"Definition: a lot of money
Anagram (to fix) of GAME + BUCKS (county)"
5582,Flower club doesn’t open (5),RIVER,"Definition: Flower
[d]RIVER (club doesn’t open)"
5583,"Half of county gone, something positive remaining (7)",SURPLUS,"Definition: remaining
SUR[rey] (half of county gone) + PLUS (something positive)"
5584,Freezing cold pint? (6),BITTER,"Definition: Freezing cold
Double definition"
5585,"Walk-on parts at times difficult, actor extremely restricted (9)",METATARSI,"Definition: Walk-on parts
A[cto]R in (restricted) in anagram (difficult) of AT TIMES with a cryptic definition. The metatarsi are the bones of the mid-foot."
5586,"Will trial mean different result, ultimately? (9)",TESTAMENT,"Definition: Will
TEST (trial) + anagram (different) of MEAN + [resul]T"
5587,A spirit to cultivate for battle (9),AGINCOURT,"Definition: battle
A (a) + GIN (spirit) + COURT (to cultivate)"
5588,Those required to save stories from Western India? (7),GOALIES,"Definition: Those required to save
GOA (Western India) + LIES (stories)"
5589,Where Rhodes and Majorca are similarly grouped? (6),THEMED,"Definition: Where Rhodes and Majorca are
Double definition"
5590,Criminal once old and blue (2- 3),EX-CON,"Definition: Criminal once
EX (old) + CON (blue)"
5591,Winger getting stick tackling back in error (5),CRANE,"Definition: Winger
[erro]R in (tackling) CANE (stick)"
5592,"Unqualified, might one be running? (5)",TOTAL,"Definition: Unqualified
Double definition"
5593,"Dressed to kill (4-4,8)",DROP-DEAD GORGEOUS,"Definition: Dressed to kill
I do not know how to classify this clue. I suppose it could be intended as a cryptic definition but it seems much more a straight definition to me."
5594,"Initially, Tony Blair’s distortion of the family (6)",TRIBAL,"Definition: of the family
T[ony] + anagram (distortion) of BLAIR"
5595,Porch is where flying raven had returned (8),VERANDAH,"Definition: Porch
Anagram (flying) of RAVEN + HAD (had) backwards (returned)"
5596,"Heard where blood flows to no useful purpose (2,4)",IN VAIN,"Definition: to no useful purpose
Homophone (heard) of “in vein” (where blood flows)"
5597,"Someone from Europe, and not the British, gain ground (9)",NORWEGIAN,"Definition: Someone from Europe
NOR (and not) + WE (the British) + anagram (ground) of GAIN"
5598,Material defects over (5),STRAW,"Definition: Material
WARTS (defects) backwards (over)"
5599,"Manage to bring B and H together (4,4,4,4)",MAKE BOTH ENDS MEET,"Definition: Manage
BOTH ENDS (B and H) in MAKE MEET (bring together). The expression means to manage to keep one’s expenses within one’s income."
5600,Writer initially made way for extremely smart old printer (7),STENCIL,"Definition: old printer
PENCIL (writer) with the ‘P’ (initially) replaced by (made way for) S[mar]T"
5601,Pleasing oneself by refitting mansion (7),ONANISM,"Definition: Pleasing oneself
Anagram (by refitting) of MANSION"
5602,Right about waistline (5),GIRTH,"Definition: waistline
Anagram (about) of RIGHT"
5603,"Space for tied ribbon jumper found in tree (5,4)",ELBOW ROOM,"Definition: Space
BOW (tied ribbon) + ROO (jumper) together in (found in) ELM (tree)"
5604,Aphrodisiac may be part of a playboy’s territory (6),OYSTER,"Definition: Aphrodisiac
Hidden word (may be part of)"
5605,"Permission for safe signal with nothing ambiguous (3,5)",ALL CLEAR,"Definition: Permission
Triple definition"
5606,Small and dark? No (6),SUNLIT,"Definition: No
S (small) + UNLIT (dark)"
5607,Mark manuscript as good and bad? (8),ANTONYMS,"Definition: as good and bad
ANTONY (Mark) + MS (manuscript)"
5608,"Epic climber approach with oddly drip-dry clothing (6,6)",DIVINE COMEDY,"Definition: Epic
VINE (climber) + COME (approach) together in (clothing) D[r]I[p]D[r]Y"
5609,Cosmic model is at last okay after error corrected (6),ORRERY,"Definition: Cosmic model
Anagram (corrected) of ERROR + [oka]Y"
5610,"Italian “dirge” he composed? (5,9)",DANTE ALIGHIERI,"Definition: Italian “dirge” he composed
Angram (composed) of ITALIAN DIRGE HE and &Lit. Initially I did not recognize Dante’s Divine Comedy as a dirge which meant I was unsure if this clue worked as an &Lit. I have to thank Cantdocrosswords for correcting me."
5611,Hot stuff should not get left on top of staple food – that’s greed (7),AVARICE,"Definition: greed
[l]AVA (hot stuff should not get left) + RICE (staple food)"
5612,Born again late Christian tea parties finally included (9),RENASCENT,"Definition: Born again
[christia]N [te]A [partie]S in (included) in RECENT (late)"
5613,Take a second woman (8),BEATRICE,"Definition: woman
BE A TRICE (take a second)"
5614,"One missing from pack? (4,4)",LONE WOLF,"Definition: One missing from pack
Cryptic definition"
5615,River banks in Saigon troubled many soldiers (8),GARRISON,"Definition: many soldiers
R[ive]R in (in) anagram (troubled) of SAIGON"
5616,Endearment supported by half of London wonder city (7),BABYLON,"Definition: wonder city
BABY (endearment) + LON[don]"
5617,Pains from smalls (6),SMARTS,"Definition: Pains
S (s…) + MARTS (…malls)"
5618,"For starters: wine and cheese, coming up: fine fruitcake (5)",WACKO,"Definition: fruitcake
W[ine] A[nd] C[heese] + OK (fine) backwards (coming up)"
5619,"Become less attractive and go mad? (4,2)",LOSE IT,"Definition: Become less attractive
Double definition"
5620,Daughter into sport negotiating obstacles (8),HURDLING,"Definition: negotiating obstacles
D (daughter) in (into) HURLING (sport)"
5621,"Increase scale, then happy (5,2)",MOUNT UP,"Definition: Increase
MOUNT (scale) + UP (happy)"
5622,"Those posing problems, cryptic setters (7)",TESTERS,"Definition: Those posing problems
Anagram (cryptic) of SETTERS"
5623,"Hurt as climbing higher, expedition leaders (4)",ACHE,"Definition: Hurt
A[s] C[limbing] H[igher] E[xpedition]"
5624,Don’t win game that’s hinged on castle? (10),DRAWBRIDGE,"Definition: that’s hinged on castle
DRAW (don’t win) + BRIDGE (game)"
5625,"Miss losing heart in twisted clue, girl 6 down? (6)",DAMSEL,"Definition: girl 6 down?
M[is]S in (in) LEAD (clue) backwards (twisted)"
5626,Suppose there’s little money to pick up (7),PRESUME,"Definition: Suppose
P (little money, i.e. a penny) + RESUME (to pick up)"
5627,Launch pie into drink (5-2),START-UP,"Definition: Launch
TART (pie) in (into) SUP (drink)"
5628,"River cut off, ending in diversion (6)",SEVERN,"Definition: River
SEVER (cut off) + [diversio]N"
5629,"Athlete sprinting short distance, thighs warmer? (4,6)",LONG JUMPER,"Definition: Athlete sprinting short distance
Double definition"
5630,"Feature in forest, a redwood (4)",STAR,"Definition: Feature
Hidden word"
5631,Assassin going after western poet (7),WHITMAN,"Definition: poet
W (western) + HITMAN (assassin)"
5632,Appropriate to air bomb (7),FORTUNE,"Definition: bomb
FOR (appropriate to) + TUNE (air) with the definition meant in the sense of costing a bomb."
5633,Phone team watching boxing match closely? (8),RINGSIDE,"Definition: watching boxing match closely
RING (phone) + SIDE (team)"
5634,Big noise in criminal activity? (6),RACKET,"Definition: Big noise
Double definition"
5635,"City boy covering foul mouth, apt (11)",SOUTHAMPTON,"Definition: City
Anagram (foul) of MOUTH APT in (covering) SON (boy)"
5636,"Not much I love, I appreciate that (4)",IOTA,"Definition: Not much
I (I) + O (love) + TA (I appreciate that)"
5637,Inauspicious drawn-out plays (8),UNTOWARD,"Definition: Inauspicious
Anagram (plays) of DRAWN-OUT"
5638,Upset to find first of drawers has locks? (10),DISTRESSED,"Definition: Upset
D[rawers] + IS TRESSED (has locks)"
5639,"Decorate some biscotti, certainly (3)",ICE,"Definition: Decorate
Hidden word"
5640,Manage to file request for compressible ring (6),GASKET,"Definition: compressible rin
ASK (request) in (to file) GET (manage)"
5641,Extra thin (5),SPARE,"Definition: Extra
Double definition"
5642,"US vehicle throwing up dirt onto fresh pile (6,5)",DUMPER TRUCK,"Definition: US vehicle
MUD (dirt) backwards (throwing up) + PERT (fresh) + RUCK (pile). I believe the more common term for the vehicle in question is DUMP TRUCK but I have heard DUMPER before."
5643,"US novelist with pair of kings? (5,5)",HENRY JAMES,"Definition: US novelist
HENRY (one king) + JAMES (a second king)"
5644,"Married couple, one in the south of France is sent for (8)",SUMMONED,"Definition: sent for
MM (married couple) + ONE (one) together in SUD (south of France)"
5645,"Degradation of inert gas, most furious (8)",ANGRIEST,"Definition: most furious
Anagram (degradation of) of INERT GAS"
5646,"Female further down, rose say? (6)",FLOWER,"Definition: rose say
F (female) + LOWER (further down)"
5647,Strong as an ox? (5),BEEFY,"Definition: Strong
Double definition"
5648,Place where a bottom gets cut (4),AREA,"Definition: Place
A REA[r] (a bottom gets cut)"
5649,Roof off European pub (3),INN,"Definition: pub
[f]INN (roof off European)"
5650,"Simple clothing article, close to being skimpy (6)",MEAGRE,"Definition: skimpy
A (article) + [bein]G together in MERE (simple)"
5651,Bliss perhaps from business model netting millions (8),COMPOSER,"Definition: Bliss perhaps
CO (business) + M (millions) + POSER (model) with the definition referring to the English composer and conductor Sir Arthur Bliss (1891 – 1975)"
5652,"Refuse to sleep around randomly, for a start (5)",DROSS,"Definition: Refuse
R[andomly] in (around) DOSS (sleep)"
5653,Not interested in what unpaid creditor will do? (9),INCURIOUS,"Definition: Not interested
INCUR I.O.U.s (what unpaid creditor will do?)"
5654,"Before ten, companion takes ever so long (7)",CHEERIO,"Definition: so long
CH (companion) + E’ER (ever) + IO (ten)"
5655,I step out to get the French letter (7),EPISTLE,"Definition: letter
Anagram (out) of I STEP + LE (the French)"
5656,"Drop by, having time for reunion at last (4)",TEAR,"Definition: Drop
NEAR (by) with the ‘N’ (reunion at last) replaced by T (time)"
5657,"Chaps try, losing heart, to keep everything in mind (8)",MENTALLY,"Definition: in mind
MEN (chaps) + ALL (everything) in (to keep) T[r]Y"
5658,One among deacons possibly? (8),DIOCESAN,"Definition: One among deacons possibly
I (one) in (among) anagram (possibly) of DEACONS and an &Lit."
5659,Copy is in Czech originally (4),ECHO,"Definition: Cop
Hidden word"
5660,"One’s seen in the bedroom, having close relationship (7)",NIGHTIE,"Definition: One’s seen in the bedroom
NIGH (close) + TIE (relationship)"
5661,"I give up consuming Tango, a cold drink (4,3)",ICED TEA,"Definition: cold drink
I (I) + T (tango) in (consuming) CEDE (give up) + A (a)"
5662,"Wag largely lent regime colour (4,5)",LIME GREEN,"Definition: colour
Anagram (wag) of LEN[t] REGIME"
5663,Voodoo priestess’s dance (5),MAMBO,"Definition: Voodoo priestess
Double definition. I had been unaware of ‘mambo’ meaning a voodoo priestess."
5664,Set off to see around college (8),DETONATE,"Definition: Set off
ETON (college) in (around) DATE (to see)"
5665,Mean to do last of laundry (6),STINGY,"Definition: Mean
STING (to do?) + [laundr]Y"
5666,Give treatment to referee nursing cold (8),MEDICATE,"Definition: Give treatment to
C (cold) in (nursing) MEDIATE (referee)"
5667,A clue for 4 mentioned previously? (9),AFORESAID,"Definition: mentioned previously
Would be homophone!"
5668,Engineers deal with repair (6),RESORT,"Definition: repair
RE (engineers) + SORT (deal with)"
5669,Arrangement as an alternative Treasury budget (13),ORCHESTRATION,"Definition: Arrangement
OR (alternative) + CHEST (treasury) + RATION (budget)"
5670,Friend embraces one following craft fair? No (7),PARTIAL,"Definition: fair? No
ART (craft) + I (one) together in (embraces) PAL (friend). With a very clever definition."
5671,Jam sandwiches initially raised amusement (5),SPORT,"Definition: amusement
R[aised] in (sandwiches) SPOT (jam)"
5672,Chicken perhaps served without a roll (6),ROSTER,"Definition: roll
ROASTER (chicken perhaps) with the ‘A’ removed (served without a)"
5673,"Lie spread with men not seen very much at home (2,4,7)",IN ONES ELEMENT,"Definition: very much at home
Anagram (spread) of LIE MEN NOT SEEN"
5674,Maybe Chichester Cathedral’s leader wears many hats at work (9),YACHTSMAN,"Definition: Maybe Chichester
C[athedral] in (wears) anagram (at work) of MANY HATS. The definition refers to Sir Francis Chichester (who was a great hero to me in my youth)."
5675,Corrupt a politician capable of revolution (8),ROTATORY,"Definition: capable of revolution
ROT (corrupt) + A (a) + TORY (politician)"
5676,"After a month suffering, Yankee cut a figure (7)",OCTAGON,"Definition: a figure
OCT (a month) + AGON[y] (suffering, Yankee cut)"
5677,Engineer missing wife and daughter gets cornered (6),ANGLED,"Definition: cornered
WANGLE (engineer) with the ‘W’ removed (missing wife) + D (daughter)"
5678,Pass through university (6),PERMIT,"Definition: Pass
PER (through) + MIT (university)"
5679,Old woman aboard boat returned compass (5),GAMUT,"Definition: compass
MA (old woman) in (aboard) TUG (boat) all backwards (returned)"
5680,Function is reversed in dry fruit (6),COSINE,"Definition: Function
IS (is) backwards (reversed) in (in) CONE (dry fruit, as in the fruit of a conifer)"
5681,"Male relative back in rut, still (8)",STAGNANT,"Definition: still
STAG (male) + NAN (relative) + [ru]T"
5682,Record air on new planet (7),NEPTUNE,"Definition: planet
N (new) + EP (record) + TUNE (air)"
5683,"In smart manner, girl talking? (7)",NATTILY,"Definition: In smart manner
Homophone (talking) of “Natalie” (girl)"
5684,Opportunity to switch (4),TURN,"Definition: Opportunity
Double definition"
5685,Man soon set to train as builder (10),STONEMASON,"Definition: builder
Anagram (to train as) of MAN SOON SET"
5686,Quite insignificant touring car at the back (6),PRETTY,"Definition: Quite
[ca]R in (touring) PETTY (insignificant)"
5687,"Where one’s served meals, really on wheels (7)",CARVERY,"Definition: Where one’s served meals
CAR (wheels) + VERY (really)"
5688,Dog clue (7),POINTER,"Definition: Dog
Double definition"
5689,You finished eating meal finally after seconds (6),SOLVER,"Definition: You
S (seconds) + [mea]L in (eating) OVER (finished)"
5690,"Sorry poet, I suspect, in store (10)",REPOSITORY,"Definition: store
Anagram (suspect) of SORRY POET I"
5691,"United Nations berating lots of countries, initially (4)",BLOC,"Definition: United Nations
B[erating] L[ots] O[f] C[ountries]"
5692,Very busy making phone call (7),BUZZING,"Definition: Very busy
Double definition"
5693,"Warm, sweet drink (7)",CORDIAL,"Definition: Warm
Double definition. Curiously, I drank a cordial this week, an elderflower cordial, for the first time in many years."
5694,"Ludlow’s first hurdled by a grey, in labouring horse (8)",YEARLING,"Definition: horse
L[udlow] in (hurdled by) anagram (labouring) of A GREY IN"
5695,Peak figure beyond horrendous at the outset (6),HEIGHT,"Definition: Peak
H[orrendous] + EIGHT (figure)"
5696,Chap not curious about English monument (8),CENOTAPH,"Definition: monument
E (English) in (about) anagram (curious) of CHAP NOT"
5697,"Extraordinary character, fantastic Orpheus rescuing queen (9)",SUPERHERO,"Definition: Extraordinary character
ER (queen) in (rescuing) anagram (fantastic) of ORPHEUS"
5698,"Something possibly common in journo, unfortunately (4)",NOUN,"Definition: Something possibly common
Hidden word"
5699,"Tool didn’t used to be gripping one from below (5,3)",TENON SAW,"Definition: Tool
ONE (one) in (gripping) WASNT (didn’t used to be) backwards (from below)"
5700,"Gone off to collect very old friend that’s come up, don’t be late! (3,1,4,2)",GET A MOVE ON,"Definition: don’t be late!
V (very) + O (old) + MATE (friend) all backwards (that’s come up) in (to collect) anagram (off) of GONE"
5701,A maiden untrue (5),AMISS,"Definition: untrue
A (a) + MISS (maiden)"
5702,"Difficult linking rings really, at first (6)",TRYING,"Definition: Difficult
R[eally] in (rings) TYING (linking)"
5703,"My bottles to consume, nourishing (5)",MEATY,"Definition: nourishing
EAT (to consume) in (bottles) MY (my)"
5704,Stop bear though (10),STANDSTILL,"Definition: Stop
STAND (bear) + STILL (though)"
5705,Horrid being rebellious (9),REVOLTING,"Definition: Horrid
Double definition. Which reminds me of the old joke: “The peasants are revolting, the peasants are revolting!” “Yes, they are, aren’t they!”"
5706,"Mobile phone carrying label, particular shape (8)",HEPTAGON,"Definition: particular shape
TAG (label) in (carrying) anagram (mobile) of PHONE"
5707,Duo allowed in band (8),BRACELET,"Definition: band
BRACE (duo) + LET (allowed)"
5708,Irritable passenger in the end picked up by driver (6),CRABBY,"Definition: Irritable
[passenge]R in (picked up by) CABBY (driver)"
5709,Funny snap (5),CRACK,"Definition: Funny
Double definition"
5710,A toothy thing standing to bite unknown Italian food (5),PIZZA,"A toothy thing standing to bite unknown Italian food (5)
Z (unknown) in (to bite) A (a) + ZIP (toothy thing!) backwards (standing)"
5711,"Old language in newspaper, Serbian (4)",ERSE,"Definition: Old language
Hidden word"
5712,"Desire purely, or in a lewd way? (8)",WANTONLY,"Definition: or in a lewd way?
WANT (desire) + ONLY (purely)"
5713,Simulate emotion (6),AFFECT,"Definition: Simulate
Double definition"
5714,Roast meat to rear of ship shunned by sailors (8),LAMBASTE,"Definition: Roast
LAMB (meat) + ASTE[rn] (rear of ship shunned by sailors)"
5715,Requesting llama skin Gladstone bags (6),ASKING,"Definition: Requesting
Hidden word (bags)"
5716,Bondage perversely riveted us (9),SERVITUDE,"Definition: Bondage
Anagram (perversely) of RIVETED US"
5717,Thrash about and be sick on floor (5),FLAIL,"Definition: Thrash about
FL (floor) + AIL (be sick)"
5718,"Have sex with Head of Ethics, venerable chap (4)",BEDE,"Definition: venerable chap
BED (have sex with) + E[thics]"
5719,Learner driver perhaps not so drunk (7),LEGLESS,"Definition: drunk
L (learner driver) + EG (perhaps) + LESS (not so)"
5720,Wizard school incorporating academy for cricket? (7),HEXAPOD,"Definition: cricket?
HEX (wizard) + A (academy) + POD (school)"
5721,Setting sun is terrifically exciting at first (4),SITE,"Definition: Setting
S[un] I[s] T[errifically] E[xciting]"
5722,Smell of unclothed body sours (5),ODOUR,"Definition: Smell
[b]OD[y] [s]OUR[s]"
5723,"Observe angry lioness eating setter, backside first (9)",SOLEMNISE,"Definition: Observe
ME (setter) backwards (backside first) in anagram (angry) of LIONESS"
5724,"Husband scratching front of belly, buttock and thigh (6)",HAUNCH,"Definition: buttock and thigh
H (husband) + [p]AUNCH (scratching front of belly)"
5725,Dare to change – simply adapt again (8),READJUST,"Definition: adapt again
Anagram (to change) of DARE + JUST (simply)"
5726,A certain poorly playwright (6),ONEILL,"Definition: playwright
ONE (a certain) + ILL (poorly)"
5727,Singular problem for punctilious person (8),STICKLER,"Definition: punctilious person
S (singular) + TICKLER (problem)"
5728,"Famous son of Poland, a country on the rise (6)",WALESA,"Definition: Famous son of Poland
WALES (a country) + A (a) with the definition referring to Lech Walesa"
5729,"Passed on some revolting pheromones (2,4)",NO MORE,"Definition: Passed on
Reverse hidden word (some revolting)"
5730,Arab banks pulled out of EU nation (5),OMANI,"Definition: Arab
[r]OMANI[a] (banks pulled out of EU nation)"
5731,Old-fashioned Latvian regularly mulches plant (7),LETTUCE,"Definition: plant
LETT (old-fashioned Latvian) + [m]U[l]C[h]E[s]"
5732,"Female is drunk, grabbing fellow in punch-up (9)",FISTFIGHT,"Definition: punch-up
F (female) + IS (is) + F (fellow) in TIGHT (drunk)"
5733,Journalist welcomes man who washed hands and shaved? (8),EPILATED,"Definition: shaved
PILATE (man who washed hands) in (welcomes) ED (journalist)"
5734,African goose let loose (8),TOGOLESE,"Definition: African
Anagram (loose) of GOOSE LET"
5735,Authentic case of egomania in sport (4),REAL,"Definition: Authentic
E[gomani]A in (in) RL (sport, i.e. Rugby League)"
5736,Observed sanctimonious dons performing miracle (9),EMPIRICAL,"Definition: Observed
PI (sanctimonious) in (dons) anagram (performing) of MIRACLE"
5737,Fancy hiding booze in train (4- 4),CHOO-CHOO,"Definition: train
HOOCH (booze) in (hiding) COO (fancy)"
5738,Criminally sex up second of dossiers about openness to danger (8),EXPOSURE,"Definition: openness to danger
Anagram (criminally) of SEX UP [d]O[ssiers] + RE (about)"
5739,Half-heartedly finishes small piece of cake (4),DOSS,"Definition: piece of cake
DO[e]S (half-heartedly finishes) + S (small) with the definition referring to something easily done. Apparently ‘doss’ colloquially can mean this but I have never heard such usage. I find this clue rather unsatisfactory and know I am not alone in doing so. I fancy it would have been next to impossible for me to solve without checked letters. For one thing the pertinent meaning of DOSS is colloquial and little known, never mind that the definition is already slightly cryptic. The wordplay is not easy but it works okay: One might say, “That does it” to mean that a job is finished."
5740,"What you do next, leaving former partner able to pay debts (7)",SOLVENT,"Definition: able to pay debts
SOLVE (what you do) + N[ex]T"
5741,"Uninitiated, curtail bizarre ceremony (6)",RITUAL,"Definition: ceremony
Anagram (bizarre) of [c]URTIAL"
5742,People serve up rhubarb for tutor (6),MENTOR,"Definition: tutor
MEN (people) + ROT (rhubarb) backwards (serve up)"
5743,Pinch bottom of Italian family doctor (5),MEDIC,"Definition: doctor
MEDIC[i]"
5744,"Sound of animal, husky (6)",HOARSE,"Definition: husky
Homophone (sound of) of “horse” (animal)"
5745,Bird near sailor inspiring Jack (8),NIGHTJAR,"Definition: Bird
NIGH (near) + J (jack) in (inspiring) TAR (sailor)"
5746,"Conclusion of advertisment given surprisingly genial slogan (3,4)",TAG LINE,"Definition: slogan
[advertisemen]T + anagram (surprisingly) of GENIAL"
5747,Scruffs bringing in good waste collectors (7),NAPPIES,"Definition: waste collectors
PI (good, i.e. pious) in (bringing in) NAPES (scruffs)"
5748,Work drawer (4),TILL,"Definition: Work
Double definition"
5749,Prince has stud moved off the cuff (10),UNSCRIPTED,"Definition: off the cuff
Anagram (moved) of PRINCE STUD"
5750,Intimate close of day? (6),FRIEND,"Definition: Intimate
FRI-END (close of day)"
5751,A mix-up translating Belgian into Bengali? (7),ANAGRAM,"Definition: A mix-up
Double definition"
5752,Owl on end of motionless arm (7),SHOOTER,"Definition: arm
[motionles]S + HOOTER (owl)"
5753,"Covering estate perhaps, cat or dog? (6)",CARPET,"Definition: Covering
CAR (estate perhaps) + PET (cat or dog)"
5754,Item of clothing: stunner paid to remove one before doing a twirl (10),UNDERPANTS,"Definition: Item of clothing
Anagram (doing a twirl) of STUNNER PA[i]D"
5755,Youth leader in essence probing into possible age of child? (4),TEEN,"Definition: Youth
E[ssence] in (probing into) TEN (possible age of child)"
5756,Neglect to catch insect for bird (7),FANTAIL,"Definition: bird
ANT (insect) in (to catch) FAIL (neglect)"
5757,"Crazy idea, cooking ham and rice (7)",CHIMERA,"Definition: Crazy idea
Anagram (cooking) of HAM RICE"
5758,Awful downers about opening of enquiry compounded (8),WORSENED,"Definition: compounded
E[nquiry] in anagram (awful) of DOWNERS"
5759,"Lovely, exciting game (6)",HOTTIE,"Definition: Lovely
HOT (exciting) + TIE (game). With football especially a match may also be referred to as a tie. This was the most difficult clue for me and I had to consult a couple of other solvers about it."
5760,"Success! Yours truly and fop get along (3,2,3)",HIT IT OFF,"Definition: get along
HIT (success) + I (yours truly) + TOFF (fop)"
5761,A fugitive initially baffling English guards – occupant of tank perhaps? (9),ANGELFISH,"Definition: occupant of tank perhaps
A (a) + F[ugitive] in (guards) anagram (baffling) of ENGLISH"
5762,Dismiss refuse collector (4),SKIP,"Definition: Dismiss
Double definition"
5763,Blameless drinking establishment taking zero money (8),INNOCENT,"Definition: Blameless
INN (drinking establishment) + O (zero) + CENT (money)"
5764,"Livid as a kangaroo? (7,3)",HOPPING MAD,"Definition: Livid
I originally called this a double definition but later decided that it does not quite work as such. See the comments…"
5765,Supporter is involved in scrap (5),JOIST,"Definition: Supporter
IS (is) in (involved in) JOT (scrap)"
5766,Live on the edge (6),RESIDE,"Definition: Live
RE (on) + SIDE (the edge)"
5767,"Reportedly indistinct, misleading action (5)",FEINT,"Definition: misleading action
Homophone (reportedly) of “faint” (indistinct)"
5768,Confrontational playing any four in diamonds (10),INYOURFACE,"Definition: Confrontational
Anagram (playing) of ANY FOUR in ICE (diamonds). I was surprised to see this enumerated as “(10)” rather than “(2-4-4)”."
5769,"Currently setter taking nap, shattered (2,7)",AT PRESENT,"Definition: Currently
Anagram (shattered) of SETTER NAP"
5770,"Old general alleged to be unsure about uniform (2,6)",DE GAULLE,"Definition: Old general
U (uniform) in (about) anagram (to be unsure) of ALLEGED"
5771,Old-time attitude in ancient philosopher (5-3),STONE-AGE,"Definition: Old-time
TONE (attitude) in (in) SAGE (ancient philosopher)"
5772,"Restriction applied, as surly type a handful (6)",CURFEW,"Definition: Restriction applied
CUR (surly type) + FEW (a handful)"
5773,Unexceptional merchandise (5),STOCK,"Definition: Unexceptional
Double definition"
5774,US restaurant some criticised in error (5),DINER,"Definition: US restaurant
Hidden word"
5775,Border lifted on old Spanish artist (4),MIRO,"Definition: Spanish artist
RIM (border) backwards + O (old)"
5776,"Before excursion, the French act without restraint (3,3)",LET RIP,"Definition: act without restraint
LE (the French) + TRIP (excursion)"
5777,One learning to keep prisoner in custody (8),TUTELAGE,"Definition: custody
LAG (prisoner) in (to keep) TUTEE (one learning). I had been ignorant of the defined meaning of TUTELAGE here, which one dictionary has as “attention and management implying responsibility for safety”."
5778,"Piece, once composed, receiving performance (8)",NOCTURNE,"Definition: Piece
TURN (performance) in (receiving) anagram (composed) of ONCE"
5779,"Hindu priest’s not at home, he noted (6)",BRAHMS,"Definition: he noted
BRAHM[in]S (Hindu priests’ not at home)"
5780,"Decorative finish seen in church, the Catholic one? (6)",CHROME,"Definition: Decorative finish
CH (church) + ROME (the Catholic one?)"
5781,Group in project facing unlimited red tape (8),CASSETTE,"Definition: tape
SET (group) in (in) CAST (project) + [r]E[d]"
5782,"On return, European expresses dissention and bewilderment (12)",STUPEFACTION,"Definition: bewilderment
E (European) + PUTS (expresses) backwards (on return) + FACTION (dissention)"
5783,Exorbitant rent includes central heating? This involves several obstacles (12),STEEPLECHASE,"Definition: This involves several obstacles
STEEP (exorbitant) + CH (central heating) in (includes) LEASE (rent)"
5784,Interpret in exotic countries? Not I (8),CONSTRUE,"Definition: Interpret
Anagram (exotic) of COUNTR[i]ES. This clue reminds me of how I learned the word ‘construe’. It was reading Billy Bunter books as a boy. Bunter’s Latin master, Mr. Quelch, would tell a boy to “construe” meaning to translate Latin to English."
5785,"By mouth of river, initially meets friend (6)",ORALLY,"Definition: By mouth
O[f] R[iver] + ALLY (friend)"
